"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.902655683E1,-5.098996582E0,-9.270072784E0,1.295855255E0
1.912667483E1,-5.288502502E0,-8.785380707E0,7.825726318E-1
1.922679283E1,-6.039640503E0,-7.910749512E0,-1.154100037E-1
1.932691083E1,-6.770570526E0,-6.711742859E0,-3.469784546E-1
1.942702883E1,-5.925727386E0,-7.266938324E0,6.206094360E-1
1.952714683E1,-5.160967712E0,-8.581055603E0,1.589394836E0
1.962726383E1,-5.009482727E0,-8.503516846E0,2.091750183E0
1.972738183E1,-4.909939728E0,-8.570577393E0,1.696721649E0
1.982749983E1,-5.758375397E0,-8.016878815E0,8.186476135E-1
1.992761783E1,-6.412814484E0,-7.094047852E0,5.442681885E-1
2.002773583E1,-6.292315063E0,-7.234156494E0,6.734495544E-1
2.012785383E1,-5.688171387E0,-7.875273285E0,1.403930511E0
2.022797183E1,-5.209466858E0,-8.062683563E0,1.645677795E0
2.032808983E1,-5.779930573E0,-8.560847626E0,1.701212311E0
2.042820683E1,-6.128854980E0,-8.479267273E0,1.737287292E0
2.052832483E1,-5.846392365E0,-7.896828461E0,1.746118927E0
2.062844288E1,-5.621260529E0,-7.307653656E0,1.864073639E0
2.072856088E1,-5.509592743E0,-6.851701813E0,1.870061188E0
2.082867888E1,-5.628894653E0,-6.903194733E0,2.213596802E0
2.092879687E1,-5.378016357E0,-6.938221893E0,2.653831329E0
2.102891488E1,-5.888754272E0,-7.746990051E0,2.948568420E0
2.112903288E1,-5.606291656E0,-7.893684998E0,3.410208435E0
2.122915088E1,-5.728587341E0,-7.919281769E0,3.259621582E0
2.132926888E1,-5.171445923E0,-7.958649902E0,2.906954956E0
2.142938588E1,-5.824238434E0,-8.335715790E0,4.526437225E0
2.152950388E1,-7.961943054E0,-8.740773468E0,5.585634613E0
2.162962208E1,-8.531209259E0,-7.994275818E0,5.858966217E0
2.172974008E1,-1.018811371E1,-8.009693756E0,4.952900391E0
2.182985808E1,-1.378932495E0,-2.188449097E0,1.451830902E0
2.192997608E1,2.162403259E0,8.113128662E-1,-2.620001678E0
2.203009408E1,3.192860413E-1,-1.474284210E0,1.170565796E-1
2.213021208E1,-2.338571915E1,-1.554098236E1,6.787335663E0
2.223033008E1,-1.088296875E1,-6.377637634E0,1.168874313E1
2.233044808E1,-1.145492935E1,-7.045698395E0,5.458399200E0
2.243056608E1,-6.580615540E0,-6.423891449E0,4.317322083E0
2.253068408E1,3.098556519E-2,7.123686218E-1,4.331991577E-1
2.263080246E1,2.055076447E0,1.158740387E0,-1.249152374E0
2.273092046E1,-6.590644684E0,-7.905959473E0,8.424780579E0
2.283103846E1,-1.585667587E1,-1.439810898E1,1.173679321E1
2.293115646E1,-1.325343933E1,-5.971981201E0,6.441854095E0
2.303127446E1,-9.068292389E0,-8.212222595E0,4.551285553E0
2.313139146E1,-1.969903564E-1,-1.159039764E0,6.180647278E-1
2.323150946E1,1.373843079E0,8.536747742E-1,-1.629062347E0
2.333162746E1,-3.262914734E0,-4.711302795E0,3.419339447E0
2.343174546E1,-2.108590164E1,-1.593421463E1,9.997410278E0
2.353186346E1,-1.413720154E1,-4.355343018E0,5.716013489E0
2.363198071E1,-7.894732819E0,-6.574178925E0,3.807781677E0
2.373209871E1,3.559597778E-1,-5.032534790E-1,-5.560935974E-1
2.383221671E1,4.516108704E-1,-3.206332397E-1,-1.325792999E0
2.393233471E1,-5.422024841E0,-6.604266357E0,7.713908844E0
2.403245271E1,-1.271276367E1,-1.033271301E1,1.063912582E1
2.413257071E1,-8.351283417E0,-3.326382751E0,3.165916443E0
2.423268871E1,-6.703509979E0,-4.674778748E0,3.583098907E0
2.433280671E1,-6.500831451E0,-4.252207489E0,2.249971161E0
2.443292471E1,-6.205944672E0,-4.022285614E0,7.081773376E-1
2.453304271E1,-7.764503632E0,-4.207899628E0,-1.265917511E0
2.463316083E1,-8.572523346E0,-5.467380524E0,-1.587149506E0
2.473327883E1,-9.352700958E0,-6.932982788E0,-9.636959839E-1
2.483339683E1,-8.379424896E0,-7.275470581E0,6.249504089E-1
2.493351383E1,-7.227121124E0,-5.974226532E0,1.532064056E0
2.503363183E1,-6.771618347E0,-6.482270050E0,1.021625519E0
2.513374983E1,-6.987768860E0,-8.112380219E0,2.736309814E-1
2.523386783E1,-2.329306183E0,-9.350455627E0,5.158273315E0
2.533398583E1,-1.043345352E1,-6.648574219E0,-1.145118713E0
