"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.533879462E1,-4.647535400E0,-2.661016388E0,8.120762787E0
3.543890762E1,-4.590503998E0,-2.674039307E0,8.223449249E0
3.553902162E1,-4.573289795E0,-2.560575256E0,8.201295319E0
3.563913462E1,-4.651277618E0,-2.632575531E0,8.217461700E0
3.573924862E1,-4.618046722E0,-2.597548370E0,8.184380493E0
3.583936162E1,-4.722529449E0,-2.619402924E0,8.155191193E0
3.593947562E1,-4.862937469E0,-2.618953857E0,8.176596680E0
3.603958862E1,-4.859045563E0,-2.671644287E0,8.059390411E0
3.613970162E1,-4.867278442E0,-2.654729462E0,8.082292786E0
3.623981525E1,-4.787793732E0,-2.638263702E0,8.074059906E0
3.633992825E1,-4.722379761E0,-2.587369537E0,8.119714966E0
3.644004225E1,-4.785398712E0,-2.587668915E0,8.139174500E0
3.654015525E1,-4.808450775E0,-2.597847748E0,8.084687805E0
3.664026925E1,-4.940326538E0,-2.649939423E0,8.117769012E0
3.674038225E1,-4.910987549E0,-2.578986969E0,8.036637726E0
3.684049625E1,-5.002147980E0,-2.590962067E0,8.011190643E0
3.694060925E1,-4.975653076E0,-2.621199188E0,8.056097260E0
3.704072325E1,-4.933740234E0,-2.644850006E0,8.080795898E0
3.714083625E1,-5.073699188E0,-2.650837555E0,8.003257141E0
3.724094967E1,-4.961282959E0,-2.635868683E0,8.004155273E0
3.734106267E1,-4.866829376E0,-2.637814636E0,8.108039246E0
3.744117667E1,-4.902006226E0,-2.517165527E0,8.075107727E0
3.754128967E1,-4.922513580E0,-2.583477631E0,8.058641968E0
3.764140367E1,-4.924758911E0,-2.586321716E0,8.043972473E0
3.774151667E1,-4.730313263E0,-2.591411133E0,8.089178467E0
3.784163067E1,-4.738546143E0,-2.542612610E0,8.202193451E0
3.794174367E1,-4.706662445E0,-2.587668915E0,8.284522247E0
3.804185767E1,-4.628075867E0,-2.523302765E0,8.175399170E0
3.814197067E1,-4.688400421E0,-2.565964050E0,8.172255707E0
3.824208479E1,-4.763244781E0,-2.630928955E0,8.116571503E0
3.834219779E1,-4.736450500E0,-2.587668915E0,8.166118469E0
3.844231179E1,-4.758604431E0,-2.578837280E0,8.210576019E0
3.854242479E1,-4.842579803E0,-2.606679382E0,8.159981232E0
3.864253879E1,-4.841382294E0,-2.535726929E0,7.968529358E0
3.874265179E1,-4.869972839E0,-2.595303040E0,8.079149323E0
3.884276579E1,-4.940925293E0,-2.623145142E0,8.121960297E0
3.894287879E1,-4.816234589E0,-2.650238800E0,7.965236206E0
3.904299279E1,-5.061574402E0,-2.607727203E0,7.970625000E0
3.914310579E1,-4.946014709E0,-2.728226624E0,8.087082825E0
3.924321987E1,-4.880151672E0,-2.680026855E0,7.999963989E0
3.934333387E1,-4.807852020E0,-2.740351410E0,8.177644501E0
3.944344687E1,-4.539609833E0,-2.911445618E0,8.081095276E0
3.954356087E1,-4.614154816E0,-2.856060791E0,8.148006134E0
3.964367387E1,-4.965174866E0,-2.949466553E0,8.157885590E0
3.974378787E1,-5.149591370E0,-2.669848022E0,7.745343475E0
3.984390087E1,-4.903802490E0,-2.803220673E0,7.878117371E0
3.994401487E1,-4.394112396E0,-2.808609467E0,7.797435150E0
4.069648587E1,-5.125641174E0,-3.198698273E0,7.666158142E0
4.079659988E1,-5.125491486E0,-3.255729675E0,7.678582306E0
