"Time (s)","X (µT)","Y (µT)","Z (µT)"
2.238596009E2,1.064643860E1,4.618569946E1,4.987518311E0
2.239497079E2,9.839111328E0,4.655445862E1,3.341522217E0
2.240398153E2,1.028359985E1,4.630906677E1,3.011505127E0
2.241299213E2,1.124101257E1,4.602232361E1,2.682922363E0
2.242200283E2,1.151170349E1,4.604940796E1,1.446228027E0
2.243101353E2,1.130160522E1,4.619367218E1,1.697753906E0
2.244002423E2,1.128913879E1,4.634799957E1,1.193969727E0
2.244903483E2,1.143528748E1,4.633406830E1,1.871337891E0
2.245804553E2,1.172915649E1,4.611470032E1,3.682830811E0
2.246705623E2,1.221670532E1,4.601770020E1,4.795288086E0
2.247606683E2,1.296102905E1,4.578231812E1,5.788970947E0
2.248507753E2,1.319589233E1,4.552887726E1,7.124206543E0
2.249408823E2,1.348703003E1,4.538268280E1,8.194000244E0
2.250309871E2,1.314303589E1,4.484462738E1,9.723937988E0
2.251210941E2,1.280677795E1,4.478319550E1,1.038000488E1
2.252112011E2,1.332582092E1,4.489267731E1,8.769989014E0
2.253013071E2,1.452919006E1,4.529261780E1,3.412292480E0
2.253914141E2,1.304780579E1,4.530184174E1,5.740325928E0
2.254815211E2,1.385810852E1,4.489768982E1,4.567871094E0
2.255716281E2,1.570234680E1,4.432931519E1,6.266479492E-1
2.256617341E2,1.742909241E1,4.324125671E1,-3.280181885E0
2.257518411E2,1.899452209E1,4.169328308E1,-7.166687012E0
2.258419481E2,2.087231445E1,4.010996246E1,-1.006280518E1
2.259320541E2,2.266514587E1,3.858278656E1,-1.229959106E1
2.260221618E2,2.409901428E1,3.737989807E1,-1.475463867E1
2.261122688E2,2.566000366E1,3.639397430E1,-1.598361206E1
2.262023748E2,2.773713684E1,3.500418091E1,-1.733328247E1
2.262924818E2,2.938641357E1,3.279109192E1,-1.932574463E1
2.263825888E2,3.023730469E1,3.065175629E1,-2.198300171E1
