"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.088396510E2,-2.829607987E-1,-9.207727432E-2,-2.463200989E-1
1.089297580E2,3.202993637E-1,-9.646502495E-2,3.768121183E-2
1.090198660E2,1.039254874E-1,1.348496568E-1,-1.285919666E-1
1.091099740E2,-9.514706254E-2,-2.082865924E-1,-6.387790740E-2
1.092000810E2,-2.208434880E-2,-2.755927223E-1,1.035892725E-1
1.092901890E2,3.375346166E-1,-4.134215355E-2,1.010527503E-1
1.093802970E2,2.544836891E-1,1.710234565E-1,-6.339463502E-2
1.094704050E2,3.157636786E-1,-2.331109464E-2,-1.630993098E-2
1.095605120E2,1.461207497E-1,-2.020815271E-1,-2.347072363E-2
1.096506200E2,7.195934415E-2,1.248544264E-1,-3.829692364E-2
1.097407280E2,1.723946285E-1,8.207034945E-2,-3.079114527E-2
1.098308360E2,1.046733463E-1,-5.093509555E-2,-3.324259043E-2
1.099209430E2,1.887668324E-1,2.245389283E-1,-1.235481584E-1
1.100110510E2,-1.320675516E-1,-4.859503984E-2,-2.550394669E-1
1.101011585E2,3.630869490E-1,1.831347942E-3,-3.582945710E-1
1.101912665E2,-8.750241280E-2,-4.816503561E-1,-1.754857591E-1
1.102813735E2,4.926840520E-1,-8.510657465E-1,1.165048948E-1
1.103714815E2,7.450188893E-1,-8.169677085E-1,2.149816543E-1
1.104615895E2,2.631059933E-1,-4.610798514E-1,9.013132095E-2
1.105516965E2,-5.157080483E-1,3.818524182E-1,-2.048286952E-1
1.106418045E2,-1.028259770E0,8.972786307E-1,-2.743864417E-1
1.107319125E2,-1.063948835E0,1.200607620E0,-2.808717348E-1
1.108220205E2,-1.092316602E0,7.854167175E-1,-3.062575677E-1
1.109121275E2,5.674722791E-2,8.109152555E-2,-2.650013682E-1
1.110022355E2,3.419364005E-1,-5.945092195E-1,2.011836872E-2
1.110923437E2,1.036211983E0,-1.004932303E0,3.535238278E-1
1.111824517E2,9.941523761E-1,-1.047645044E0,6.231288551E-1
1.112725587E2,4.599916846E-1,-7.024143219E-1,3.783114906E-1
1.113626667E2,-2.290138024E-1,-2.349785471E-1,1.153532857E-1
1.114527747E2,-6.423692644E-2,1.346374029E-1,-1.647333142E-1
1.115428827E2,-3.853057837E-1,4.130882442E-1,-1.517546882E-1
1.116329897E2,-6.517557997E-1,7.630967259E-1,-3.995082320E-1
1.117230977E2,-1.026830125E0,6.649593973E-1,-5.498218739E-1
1.118132057E2,-8.264706033E-1,1.877289516E-1,-7.168836956E-1
1.119033127E2,3.631518531E-1,-1.052954900E-1,-1.169326186E-1
1.119934207E2,8.007352531E-1,-8.241469198E-1,1.083389658E-1
1.120835289E2,1.130027050E0,-6.941750103E-1,-6.400099128E-2
1.121736369E2,4.837834203E-1,-7.047649026E-1,-1.331849545E-2
1.122637439E2,-8.674636781E-3,-1.618532681E-1,-1.279312313E-1
1.123538519E2,-6.024468148E-1,1.567837322E-1,3.831855834E-2
1.124439599E2,-1.360904360E-1,5.320627105E-1,1.101220742E-1
1.125340679E2,-3.484458134E-1,7.818849993E-1,-2.910398966E-1
1.126241749E2,-1.165578413E0,5.425005752E-1,-4.305565086E-1
1.127142829E2,-6.715141261E-1,1.436029387E-1,-1.525515175E-1
1.128043909E2,4.424605626E-1,-4.970092374E-1,2.257481325E-1
1.128944989E2,1.177995853E0,-7.854137939E-1,-4.122988701E-2
1.129846059E2,1.102339314E0,-7.971158266E-1,8.869085938E-2
1.130747141E2,5.253810972E-1,-2.964386308E-1,5.423175573E-2
1.131648221E2,2.135648739E-1,2.783648872E-1,-1.262440172E-1
1.132549291E2,-8.536572325E-1,1.621000206E-1,9.980787814E-2
1.133450371E2,-6.838605219E-1,5.747982556E-1,-1.929104617E-1
1.134351451E2,-5.978164047E-1,2.525950384E-1,-1.775170818E-1
1.135252531E2,-2.318678284E-1,1.380147547E-1,-1.118984583E-1
1.136153611E2,3.908612233E-1,-2.993628234E-1,2.993803650E-2
1.137054681E2,1.013284466E0,-7.101151049E-1,1.451466036E-1
1.137955761E2,8.275728035E-1,-7.246904594E-1,2.378723341E-1
1.138856841E2,3.818489099E-1,-2.373028153E-1,4.315654457E-2
1.139757921E2,-3.340420747E-1,1.398145276E-1,-8.357805401E-2
1.140658995E2,-7.025102162E-1,5.121868551E-1,-2.611755350E-1
1.141560075E2,-8.955694896E-1,4.516202259E-1,-2.669546306E-1
1.142461155E2,-5.573829085E-1,3.224061155E-1,-2.452178988E-1
1.143362235E2,-6.239622295E-2,-6.824051499E-2,-2.945213288E-2
1.144263315E2,5.520239353E-1,-2.075761557E-1,-6.211204827E-2
1.145164385E2,8.016661298E-1,-5.008701539E-1,1.009603643E-1
1.146065465E2,5.289508224E-1,-4.498385793E-1,1.059217268E-1
1.146966545E2,1.058749491E-1,-2.448322749E-1,1.367166728E-2
1.147867625E2,-1.593424737E-2,-1.895000732E-1,-2.284624100E-2
1.148768705E2,-2.490463632E-1,-3.037108129E-1,-2.237258729E-1
1.149669785E2,-3.624186122E-1,-3.288748902E-1,-3.000296983E-1
1.150570853E2,-3.286480182E-1,-5.337548947E-1,-7.089924395E-2
1.151471933E2,-2.091315150E-1,-3.183469784E-1,-1.060924655E-1
1.152373013E2,-7.805875021E-1,-4.875221300E-1,9.918047190E-2
1.153274093E2,-1.565579127E0,-9.041344911E-1,1.220441668E0
1.154175173E2,-1.421340596E0,-8.596307480E-1,2.151204672E0
1.155076253E2,-1.208194968E0,-2.436555228E0,2.767656738E-1
1.155977323E2,4.876628140E0,-4.250289895E-1,-4.613729138E0
1.156878403E2,8.316983650E0,8.627161776E-1,-7.823770425E0
1.157779483E2,4.933161360E0,1.765563258E0,-3.661405404E0
1.158680563E2,-1.470041821E1,-8.934854250E0,3.760527404E0
1.159581643E2,-7.282328780E0,-1.058878130E0,4.743617725E0
1.160482723E2,2.403840056E0,-3.007892809E0,-1.967469953E0
1.161383798E2,8.362671454E0,-4.272485925E-1,-6.076623557E0
1.162284878E2,9.610953178E0,2.555977883E0,-5.223406035E0
1.163185958E2,-7.707044798E0,-6.378817018E0,4.212188268E0
1.164087038E2,-7.243198628E0,-1.973449901E0,6.603764666E0
1.164988118E2,7.186865383E-1,-2.512218198E-1,-9.490943170E-1
1.165889198E2,8.003517927E0,5.193963258E-1,-5.175828996E0
1.166790278E2,1.027519512E1,2.535328149E0,-5.733979644E0
1.167691348E2,-1.156213571E1,-1.119100475E1,4.719381893E0
1.168592428E2,-5.736262981E0,-2.848552966E-1,4.934092821E0
1.169493508E2,5.331525730E0,1.603112697E0,-3.081985217E0
1.170394588E2,1.174579559E1,3.821747752E0,-5.994023450E0
1.171295658E2,-5.214439330E0,-8.415592264E0,2.851192107E0
1.172196738E2,-9.716072667E-1,-2.211846730E0,4.382768506E0
1.173097808E2,2.486100440E0,2.147475318E0,5.821508369E-1
1.173998888E2,1.289798709E0,-1.289522136E0,9.733859897E-1
1.174899968E2,-1.826863128E-1,2.519845891E-1,-8.955808917E-1
1.175801048E2,-1.165179341E0,8.325394285E-1,-1.555436547E0
1.176702128E2,-1.528784938E0,4.027807724E-1,-1.726467897E0
1.177603208E2,-8.464575559E-1,7.059226513E-2,-9.148144305E-1
1.178504288E2,-6.264929044E-1,-2.869638026E-1,2.071899471E-1
1.179405358E2,-1.223576653E-1,-9.111160666E-1,-2.485250840E-1
1.180306438E2,2.160946718E-1,-7.000333357E-1,-3.790612498E-1
