"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.109201296E1,-1.010333657E0,-3.169248402E-1,-1.781792164E0
3.118212096E1,-2.165553093E0,1.908479929E0,-4.343500614E0
3.127222796E1,-4.078821540E-1,-3.408747196E0,-1.791213274E0
3.136233596E1,9.047428966E-1,2.102261305E0,2.273160696E0
3.145244396E1,1.325171828E0,-1.148259521E0,3.271845102E0
3.154255096E1,8.443872333E-1,-6.728920341E-1,2.093693495E0
3.163265896E1,-4.810273349E-1,-5.711485744E-1,-9.000926018E-1
3.172276696E1,-1.792553186E0,3.605983555E-1,-3.963924408E0
3.181287496E1,-6.278847456E-1,-7.746365666E-1,-1.478972197E0
3.190298196E1,1.024297953E0,2.654256344E0,2.404163599E0
3.199309067E1,8.862116933E-1,-2.650145769E0,1.695602179E0
3.208319867E1,-7.095574737E-1,-3.071432710E-1,-1.004733920E0
3.217330567E1,-1.315712690E0,1.063325167E0,-3.756983280E0
3.226341367E1,6.097587943E-1,-3.450270176E0,-5.735362768E-1
3.235352167E1,9.511513114E-1,2.144311666E0,-2.301032543E-1
3.244362867E1,1.216399312E0,3.161382675E-1,-1.032931805E0
3.253373667E1,1.188270092E0,7.877686620E-1,-9.327883124E-1
3.262384467E1,9.550810456E-1,6.288918853E-1,-8.409702778E-1
3.271395167E1,5.994461179E-1,-1.042358205E-1,-7.312102914E-1
3.280405967E1,2.768124640E-1,-1.232292801E-1,-4.458181560E-1
3.289416767E1,-3.807330271E-3,-2.584713697E-1,-3.077555299E-1
3.298427429E1,-2.070982307E-1,-2.202346176E-1,-2.086949050E-1
3.307438229E1,-2.612757981E-1,-7.481004596E-1,-6.916628033E-2
3.316449029E1,3.372584935E-3,-2.101251036E-1,1.332741231E-1
3.325459729E1,2.861600518E-1,-3.316731378E-2,1.608019769E-1
3.334470529E1,2.555503547E-1,1.549881790E-2,4.003852308E-1
3.343481229E1,4.744466245E-1,3.193746507E-2,3.534041643E-1
3.352492029E1,6.438584924E-1,4.290026128E-1,6.883069277E-1
3.361502829E1,5.040509105E-1,-6.068582535E-1,8.984337449E-1
3.370513529E1,8.446463197E-2,-8.452132940E-1,4.393635988E-1
3.379524329E1,2.994654477E-1,3.569350541E-1,8.070175350E-2
3.388535129E1,-9.606575966E-2,2.186289430E-1,4.130645096E-2
3.397545829E1,1.031669229E-1,-4.079025388E-1,4.519803822E-2
3.406556617E1,2.153205872E-1,-3.779350594E-2,-2.412862703E-2
3.415567417E1,5.732411984E-3,4.780311137E-2,1.511460692E-1
3.424578117E1,-1.206897572E-1,2.907103598E-1,-1.413870454E-1
