"Time (s)","X (µT)","Y (µT)","Z (µT)"
3.534642824E2,3.877960205E1,2.454873657E1,-1.313485718E1
3.535643964E2,3.872210693E1,2.443673706E1,-1.321655273E1
3.536645104E2,3.870455933E1,2.436611938E1,-1.336141968E1
3.537646244E2,3.872953796E1,2.432951355E1,-1.322164917E1
3.538647394E2,3.885728455E1,2.435835266E1,-1.321423340E1
3.539648534E2,3.882667542E1,2.423361206E1,-1.323056030E1
3.540649674E2,3.888973999E1,2.419653320E1,-1.351538086E1
3.541650814E2,3.886499023E1,2.429588318E1,-1.348947144E1
3.542651964E2,3.869747925E1,2.414445496E1,-1.331237793E1
3.543653100E2,3.885420227E1,2.444842529E1,-1.353930664E1
3.544654240E2,3.884039307E1,2.446902466E1,-1.346728516E1
3.545655380E2,3.877978516E1,2.468917847E1,-1.323135376E1
3.546656530E2,3.860513306E1,2.498400879E1,-1.329010010E1
3.547657670E2,3.858610535E1,2.500956726E1,-1.337695312E1
3.548658810E2,3.868920898E1,2.492022705E1,-1.362911987E1
3.549659950E2,3.856610107E1,2.454376221E1,-1.366589355E1
3.550661100E2,3.863273621E1,2.441120911E1,-1.378411865E1
3.551662240E2,3.869183350E1,2.447416687E1,-1.382556152E1
3.552663380E2,3.856484985E1,2.457533264E1,-1.397171021E1
3.553664531E2,3.850141907E1,2.441567993E1,-1.440615845E1
3.554665671E2,3.843435669E1,2.437004089E1,-1.494854736E1
3.555666811E2,3.824766541E1,2.397875977E1,-1.559802246E1
3.556667951E2,3.820307922E1,2.401589966E1,-1.576385498E1
3.557669101E2,3.824525452E1,2.396403503E1,-1.601788330E1
3.558670241E2,3.812828064E1,2.401084900E1,-1.627792358E1
3.559671381E2,3.794981384E1,2.411117554E1,-1.613708496E1
3.560672531E2,3.781666565E1,2.405307007E1,-1.615740967E1
3.561673671E2,3.752374268E1,2.398437500E1,-1.625534058E1
3.562674811E2,3.769805908E1,2.389974976E1,-1.661334229E1
3.563675948E2,3.752299500E1,2.361906433E1,-1.686169434E1
3.564677098E2,3.751029968E1,2.344892883E1,-1.734613037E1
