"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.790820196E1,1.924720960E0,3.550449809E-1,1.164247295E0
1.800831296E1,-3.656100225E-1,-6.134980524E-1,-1.812249474E-1
1.810842496E1,-9.186367553E-1,-5.087077618E-3,1.309839895E0
1.820853696E1,2.363748622E-1,5.800470087E-1,4.346375728E-1
1.830864796E1,2.152441943E-1,3.281787792E-1,-2.745320374E-1
1.840875996E1,-1.275386492E0,1.274426964E-1,2.251119554E-2
1.850887196E1,1.739849542E0,7.649087781E-1,-8.070011294E-1
1.860898296E1,-6.017274611E-1,-8.307896492E-1,1.310372722E0
1.870909496E1,5.030964228E0,1.438736940E0,-9.255212671E-1
1.880920633E1,1.335151468E0,2.203257170E-1,-4.819968913E0
1.890931733E1,-7.622187080E0,-9.323332733E-1,-1.024044044E1
1.900942933E1,1.710113410E1,3.476338105E0,2.514303315E0
1.910954133E1,5.813731572E0,6.742403904E-1,-4.444874414E0
1.920965233E1,-1.283220592E1,-4.471796457E0,-4.865488025E0
1.930976433E1,1.661667591E0,-1.194570955E0,-1.535545196E0
1.940987633E1,4.482091942E0,1.252581182E0,-2.690865254E-1
1.950998733E1,-1.271940435E0,8.589007232E-1,-3.202648652E-1
1.961009933E1,-6.672681704E-1,1.119196252E0,5.809033334E-1
1.971021133E1,-3.052056536E-1,8.465426329E-1,5.427449888E-1
1.981032333E1,1.850499035E-1,-1.547319442E-2,-2.049863654E0
1.991043533E1,-1.206564033E0,-7.077279791E-1,-3.595616627E-1
2.001054733E1,-1.919352923E-1,2.267708105E-1,3.710093415E-1
2.011065833E1,-5.485071275E-1,-5.450163397E-1,-3.601411217E-1
2.021077033E1,4.460481218E-1,4.557352039E-1,-8.130752170E-1
2.031088233E1,-6.930482519E-1,8.145493001E-2,1.284329224E-1
2.041099333E1,1.966782613E0,1.161758720E0,-4.559968668E-1
2.051110533E1,-7.668991703E-1,4.364820769E-1,-5.539330512E-1
2.061121733E1,6.345983148E-1,-2.699715015E-1,7.753057122E-2
2.071132933E1,1.065017706E-1,5.810986304E-1,7.793677729E-1
2.081144021E1,2.151073694E-2,2.985661402E-1,8.088856139E-1
2.091155221E1,-9.710605520E-1,-2.274596125E-1,-1.505449870E0
2.101166421E1,6.892996019E-1,-5.652500448E-1,-7.900523901E-1
2.111177521E1,-3.015059156E0,2.480691181E0,-4.719814003E-1
2.121188721E1,7.684530094E0,1.393896105E0,5.517958939E-2
2.131199921E1,-5.242185538E0,-1.611226586E0,-4.259129423E0
2.141211021E1,-1.721879879E0,-1.397107103E0,1.438210398E-1
2.151222221E1,1.515799441E0,-8.802679110E-1,-4.269762000E0
2.161233421E1,4.289219195E-1,-4.871628186E-1,-2.116717209E0
2.171244521E1,1.441922795E0,4.966186434E-2,3.619789016E-1
2.181255675E1,-2.915688357E0,-9.162294567E-2,-1.332095713E0
2.191266875E1,6.594630146E-1,-9.444422722E-1,-1.134493007E0
2.201277975E1,-1.712502115E0,1.183764716E0,-1.635803310E0
2.211289175E1,3.648837984E-2,1.267740088E0,2.640573353E-1
2.221300375E1,-9.252423549E-1,6.431396350E-2,-2.160935608E0
2.231311475E1,-1.987326513E0,-2.334682551E0,-5.191912932E0
2.241322675E1,7.116868950E0,-1.878460859E0,3.562131962E0
2.251333875E1,3.786441240E-1,1.179300513E0,-1.278664441E0
2.261344975E1,-7.324352134E0,-6.077357675E-1,-5.820213211E-1
2.271356175E1,5.269539982E0,-2.122443534E0,1.131187137E0
2.281367437E1,-2.372927435E0,4.868296443E0,-8.861695057E-1
2.291378537E1,8.122615770E-2,-3.038090169E0,-2.283828878E-1
2.301389737E1,2.916217238E0,1.218723025E0,-8.570030093E-1
2.311400938E1,-7.145216836E0,9.381670403E-1,-2.350880654E0
2.321412037E1,5.946034766E0,-2.168297399E0,2.309828523E0
2.331423237E1,-5.707453165E0,3.122095655E0,-1.128386321E0
2.341434437E1,3.258826068E0,-1.450540422E0,8.597792673E-1
2.351445637E1,3.135163012E-1,-3.456138606E-1,-3.990882558E-1
2.361456737E1,3.337099528E-1,6.601750593E-1,-8.669543856E-1
2.371467937E1,-3.826879853E-1,7.695026430E-1,-3.957208443E-1
2.381479046E1,-7.986556908E-1,7.649795294E-1,2.625563550E-1
2.391490146E1,1.609506335E0,-4.091201775E-1,1.054134284E0
