"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.029826482E2,3.568333435E1,2.011624908E1,-2.392288208E1
1.030727554E2,3.520324707E1,1.982328033E1,-2.444677734E1
1.031628634E2,3.419654846E1,2.120269012E1,-2.473315430E1
1.032529714E2,3.285768127E1,2.294577026E1,-2.508612061E1
1.033430784E2,3.314567566E1,2.130685425E1,-2.596331787E1
1.034331864E2,3.321540833E1,1.972169495E1,-2.694259644E1
1.035232944E2,3.318823242E1,2.172303009E1,-2.564770508E1
1.036134024E2,3.344145203E1,2.172253418E1,-2.527813721E1
1.037035094E2,3.422242737E1,1.917464447E1,-2.580072021E1
1.037936174E2,3.402302551E1,2.039634705E1,-2.519168091E1
1.038837254E2,3.401274109E1,2.114427185E1,-2.501123047E1
1.039738324E2,3.375006104E1,1.790893555E1,-2.703155518E1
1.040639395E2,3.373025513E1,1.902021790E1,-2.652798462E1
1.041540475E2,3.325251770E1,2.088207245E1,-2.584750366E1
1.042441555E2,3.295878601E1,1.832151031E1,-2.806509399E1
1.043342625E2,3.266007996E1,1.859394073E1,-2.836743164E1
1.044243705E2,3.261294556E1,2.123448944E1,-2.637005615E1
1.045144785E2,3.268443298E1,1.855277252E1,-2.776040649E1
1.046045865E2,3.349862671E1,1.854573822E1,-2.668646240E1
1.046946935E2,4.026962280E1,2.107236481E1,-1.103921509E1
1.047848015E2,4.208172607E1,2.114161682E1,9.448242188E-1
1.048749095E2,4.074897766E1,1.967914581E1,1.342077637E1
1.049650175E2,3.514239502E1,2.093909454E1,2.445642090E1
1.050551248E2,2.715107727E1,2.327542114E1,3.200201416E1
1.051452328E2,2.111408997E1,2.538234711E1,3.512176514E1
1.052353408E2,1.656045532E1,2.629133606E1,3.701086426E1
1.053254488E2,1.507804871E1,2.620227051E1,3.821829224E1
1.054155558E2,1.398420715E1,2.704322052E1,3.818402100E1
1.055056638E2,1.367158508E1,2.787454987E1,3.773175049E1
1.055957718E2,1.484802246E1,2.636213684E1,3.829394531E1
1.056858798E2,1.619842529E1,2.585342407E1,3.811526489E1
1.057759868E2,1.678028870E1,2.656695557E1,3.725341797E1
1.058660948E2,1.671279907E1,2.678051758E1,3.707415771E1
1.059562028E2,1.728352356E1,2.550269318E1,3.767898560E1
1.060463102E2,1.809284973E1,2.557042694E1,3.735659790E1
1.061364182E2,1.795805359E1,2.683264160E1,3.622290039E1
1.062265262E2,1.704136658E1,2.667288971E1,3.675115967E1
1.063166342E2,1.675178528E1,2.557053375E1,3.780865479E1
1.064067412E2,1.779371643E1,2.595722961E1,3.689581299E1
1.064968492E2,1.814633179E1,2.700859833E1,3.596517944E1
1.065869572E2,1.778787231E1,2.613442230E1,3.692916870E1
1.066770652E2,1.830879211E1,2.537759399E1,3.706091309E1
1.067671722E2,1.912428284E1,2.599954224E1,3.588406372E1
1.068572802E2,1.886819458E1,2.602563477E1,3.605227661E1
1.069473882E2,1.887156677E1,2.462590027E1,3.721475220E1
1.070374962E2,1.907618713E1,2.513426208E1,3.685513306E1
1.071276028E2,1.963624573E1,2.616769409E1,3.535147095E1
1.072177108E2,1.948321533E1,2.559496307E1,3.613635254E1
1.073078188E2,1.975688171E1,2.481572723E1,3.648080444E1
1.073979268E2,2.039134216E1,2.588034821E1,3.534365845E1
1.074880338E2,2.081414795E1,2.720948029E1,3.402078247E1
1.075781418E2,2.056781006E1,2.624485779E1,3.493487549E1
1.076682498E2,2.017745972E1,2.604881287E1,3.563345337E1
1.077583578E2,2.082986450E1,2.707586670E1,3.427008057E1
1.078484648E2,2.121722412E1,2.834268951E1,3.275048828E1
1.079385728E2,2.141590881E1,2.915602112E1,3.183709717E1
1.080286808E2,2.108703613E1,2.984931946E1,3.102703857E1
1.081187890E2,2.286495972E1,3.081910706E1,2.863015747E1
1.082088960E2,2.605409241E1,3.162397003E1,2.473486328E1
1.082990040E2,2.877252197E1,3.204074860E1,2.080838013E1
1.083891120E2,3.124137878E1,3.226842499E1,1.617288208E1
1.084792200E2,3.300535583E1,3.271025085E1,1.114880371E1
1.085693270E2,3.334934998E1,3.331882477E1,8.482971191E0
1.086594350E2,3.324913025E1,3.415539551E1,5.043090820E0
1.087495430E2,3.322167969E1,3.475784302E1,3.021881104E0
1.088396510E2,3.308999634E1,3.512209320E1,1.174621582E0
1.089297580E2,3.298764038E1,3.567437744E1,-4.219665527E-1
1.090198660E2,3.270227051E1,3.644911194E1,-2.501831055E-1
1.091099740E2,3.219880676E1,3.716025543E1,-2.933349609E-1
1.092000810E2,3.172190857E1,3.779853058E1,1.723632812E-1
1.092901890E2,3.163755798E1,3.807957458E1,-8.138427734E-1
1.093802970E2,3.170689392E1,3.834764099E1,-1.382812500E0
1.094704050E2,3.148210144E1,3.892935944E1,-1.202178955E0
1.095605120E2,3.114118958E1,3.968285370E1,-6.197204590E-1
1.096506200E2,3.118692017E1,3.996927643E1,2.146606445E-1
1.097407280E2,3.121842957E1,4.041242218E1,1.116180420E0
1.098308360E2,3.130474854E1,4.066502380E1,2.368988037E0
1.099209430E2,3.138014221E1,4.108549500E1,3.918640137E0
1.100110510E2,3.102841187E1,4.166883087E1,6.577514648E0
1.101011585E2,3.028414917E1,4.235079956E1,9.244964600E0
1.101912665E2,2.945796204E1,4.274684143E1,1.234490967E1
1.102813735E2,2.885054016E1,4.268328857E1,1.382916260E1
1.103714815E2,2.810545349E1,4.275849915E1,1.396472168E1
1.104615895E2,2.627424622E1,4.304004669E1,1.341610718E1
1.105516965E2,2.454046631E1,4.309667206E1,1.271343994E1
1.106418045E2,2.319544983E1,4.336782837E1,1.203366089E1
1.107319125E2,2.249418640E1,4.366439819E1,1.174948120E1
1.108220205E2,2.224455261E1,4.403002930E1,1.271679688E1
1.109121275E2,2.287460327E1,4.452565002E1,1.461993408E1
1.110022355E2,2.368450928E1,4.486371613E1,1.817272949E1
1.110923437E2,2.535055542E1,4.428874969E1,2.085498047E1
1.111824517E2,2.529739380E1,4.414952087E1,2.199719238E1
1.112725587E2,2.373878479E1,4.440908051E1,2.177340698E1
1.113626667E2,2.174023438E1,4.531269073E1,2.029626465E1
1.114527747E2,2.064234924E1,4.592184448E1,1.778457642E1
1.115428827E2,2.018486023E1,4.634434509E1,1.574835205E1
1.116329897E2,1.978947449E1,4.631434631E1,1.455282593E1
1.117230977E2,1.939535522E1,4.646707153E1,1.464999390E1
1.118132057E2,1.957940674E1,4.660766602E1,1.589407349E1
1.119033127E2,2.108255005E1,4.674536896E1,1.698748779E1
1.119934207E2,2.355378723E1,4.654375458E1,1.792245483E1
1.120835289E2,2.687608337E1,4.612144470E1,1.569592285E1
1.121736369E2,2.807522583E1,4.618807983E1,1.137329102E1
1.122637439E2,2.751602173E1,4.645775604E1,8.536346436E0
1.123538519E2,2.620503235E1,4.657014465E1,7.061553955E0
1.124439599E2,2.500202942E1,4.665987396E1,6.136810303E0
1.125340679E2,2.429791260E1,4.678350067E1,6.064422607E0
1.126241749E2,2.410455322E1,4.667891693E1,7.073120117E0
1.127142829E2,2.507070923E1,4.614976501E1,8.609283447E0
1.128043909E2,2.711189270E1,4.575619507E1,1.021691895E1
1.128944989E2,2.930165100E1,4.493061829E1,1.042919922E1
1.129846059E2,2.994094849E1,4.462509155E1,1.060293579E1
1.130747141E2,2.841149902E1,4.464682007E1,1.059179688E1
1.131648221E2,2.619720459E1,4.547502899E1,9.907318115E0
1.132549291E2,2.423948669E1,4.620169067E1,9.442352295E0
1.133450371E2,2.360018921E1,4.650663757E1,9.024139404E0
1.134351451E2,2.362986755E1,4.656413269E1,9.319610596E0
1.135252531E2,2.465025330E1,4.620320129E1,1.041381836E1
1.136153611E2,2.596044922E1,4.556535339E1,1.171682739E1
1.137054681E2,2.722059631E1,4.522566223E1,1.256610107E1
1.137955761E2,2.691038513E1,4.500137329E1,1.290667725E1
1.138856841E2,2.566156006E1,4.547059631E1,1.190390015E1
1.139757921E2,2.413827515E1,4.591611481E1,1.027197266E1
1.140658995E2,2.299700928E1,4.621639252E1,9.015411377E0
1.141560075E2,2.269259644E1,4.659136200E1,8.587463379E0
1.142461155E2,2.324671936E1,4.650096893E1,9.001861572E0
1.143362235E2,2.415812683E1,4.629443359E1,9.703735352E0
1.144263315E2,2.544017029E1,4.592405701E1,1.057714844E1
1.145164385E2,2.634800720E1,4.573949432E1,1.096652222E1
1.146065465E2,2.651458740E1,4.548116302E1,1.122552490E1
1.146966545E2,2.621369934E1,4.570441437E1,1.064367676E1
1.147867625E2,2.577420044E1,4.578339386E1,9.655395508E0
1.148768705E2,2.539530945E1,4.598224640E1,8.031646729E0
1.149669785E2,2.558053589E1,4.582549286E1,6.360015869E0
1.150570853E2,2.617872620E1,4.553035736E1,4.496826172E0
1.151471933E2,2.736408997E1,4.464994049E1,2.389221191E0
1.152373013E2,2.887374878E1,4.342605591E1,5.645751953E-1
1.153274093E2,3.080142212E1,4.151305389E1,-1.270080566E0
1.154175173E2,3.420445251E1,3.766400146E1,-5.048126221E0
1.155076253E2,3.855833435E1,3.053690338E1,-9.315582275E0
1.155977323E2,4.259906006E1,1.987124634E1,-1.330795288E1
1.156878403E2,4.326824951E1,1.478514862E1,-1.592868042E1
1.157779483E2,4.160966492E1,2.299666595E1,-6.228698730E0
1.158680563E2,3.065528870E1,3.768025208E1,7.657531738E0
1.159581643E2,3.040660095E1,3.850908661E1,5.393737793E0
1.160482723E2,3.912863159E1,2.808334351E1,-2.314147949E-1
1.161383798E2,4.362188721E1,1.790035248E1,-5.131835938E0
1.162284878E2,4.280358887E1,1.936431122E1,-5.851043701E0
1.163185958E2,3.521180725E1,3.245438385E1,-8.216857910E-1
1.164087038E2,3.123905945E1,3.613484192E1,2.797241211E0
1.164988118E2,3.818782043E1,2.653269196E1,3.152465820E0
1.165889198E2,4.284663391E1,1.749907684E1,-3.771728516E0
1.166790278E2,4.198278809E1,1.863030243E1,-4.722900391E0
1.167691348E2,3.453627014E1,3.041139221E1,3.316497803E0
1.168592428E2,3.374877930E1,3.139916229E1,4.185607910E0
1.169493508E2,3.983277893E1,2.176416016E1,5.409942627E0
1.170394588E2,4.159216309E1,1.912827301E1,-3.387908936E0
1.171295658E2,3.590609741E1,2.787117767E1,2.536346436E0
1.172196738E2,3.112080383E1,3.317681885E1,4.525787354E0
1.173097808E2,3.102465820E1,3.291841888E1,4.957366943E0
1.173998888E2,2.900975037E1,3.466255951E1,1.734527588E0
1.174899968E2,2.601469421E1,3.695571136E1,5.111694336E-1
1.175801048E2,2.278990173E1,3.931755829E1,-1.051055908E0
1.176702128E2,1.954180908E1,4.130187225E1,-1.554656982E0
1.177603208E2,1.699659729E1,4.266208649E1,-2.064636230E0
1.178504288E2,1.515592957E1,4.371001434E1,-1.822631836E0
1.179405358E2,1.471893311E1,4.409626007E1,-1.213287354E0
1.180306438E2,1.499787903E1,4.415439606E1,-1.000030518E0
1.181207519E2,1.512153625E1,4.424514008E1,-1.259582520E0
1.182108599E2,1.502241516E1,4.427694702E1,-2.278015137E0
1.183009679E2,1.468342590E1,4.419143677E1,-3.957763672E0
1.183910759E2,1.504487610E1,4.370223236E1,-5.374023438E0
1.184811839E2,1.705834961E1,4.249853516E1,-6.848510742E0
1.185712909E2,1.938386536E1,4.103454590E1,-8.623535156E0
