"Time (s)","X (µT)","Y (µT)","Z (µT)"
5.729709454E1,4.186448669E1,1.229794312E1,-1.510192871E1
5.739721054E1,3.547850037E1,1.099320984E1,-2.845321655E1
5.749732654E1,2.677488708E1,1.125274658E1,-3.763900757E1
5.759744292E1,1.593074036E1,9.366531372E0,-4.453933716E1
5.769755892E1,1.112516785E1,7.675552368E0,-4.684786987E1
5.779767492E1,9.240188599E0,5.974868774E0,-4.751358032E1
5.789779192E1,1.014492798E1,3.326202393E0,-4.755136108E1
5.799790792E1,7.890228271E0,3.395858765E0,-4.821627808E1
5.809802392E1,5.578140259E0,5.140716553E0,-4.858541870E1
5.819813992E1,5.035522461E0,4.832595825E0,-4.873599243E1
5.829825592E1,9.463134766E0,3.103820801E0,-4.773980713E1
5.839837192E1,1.205842590E1,3.849960327E0,-4.720916748E1
5.849848792E1,8.885772705E0,6.003784180E0,-4.773565674E1
5.859860342E1,9.833724976E0,5.657119751E0,-4.748043823E1
5.869871942E1,1.285800171E1,4.822708130E0,-4.665948486E1
5.879883642E1,1.025553894E1,4.440078735E0,-4.756057739E1
5.889895242E1,1.149067688E1,4.797409058E0,-4.725079346E1
5.899906842E1,1.434214783E1,4.486114502E0,-4.605178833E1
5.909918442E1,1.296376038E1,4.545791626E0,-4.641903687E1
5.919930042E1,9.753463745E0,5.829223633E0,-4.720376587E1
5.929941642E1,1.246076965E1,3.936340332E0,-4.639962769E1
5.939953242E1,1.243948364E1,2.836502075E0,-4.656506348E1
5.949964796E1,9.436248779E0,4.177093506E0,-4.751965332E1
5.959976496E1,1.328405762E1,5.246994019E0,-4.629736328E1
5.969988096E1,1.500646973E1,3.631591797E0,-4.581314087E1
5.979999696E1,1.141926575E1,3.559127808E0,-4.677053833E1
5.990011296E1,1.382978821E1,4.729339600E0,-4.571624756E1
6.000022896E1,1.837489319E1,2.148498535E0,-4.389596558E1
6.010034496E1,1.783370972E1,2.757812500E0,-4.413739014E1
6.020046096E1,1.783280945E1,5.687652588E0,-4.381515503E1
6.030057796E1,2.700657654E1,8.631607056E0,-3.743179321E1
6.040069396E1,3.911264038E1,1.167233276E1,-2.297973633E1
6.050081042E1,4.543904114E1,1.388555908E1,-4.160034180E0
