"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.194857196E1,6.466177106E-1,1.817547977E-1,-3.076021373E-1
3.204868821E1,2.706210315E-2,2.735243142E-1,-1.521282941E-1
3.214880521E1,-3.199112713E-1,-4.802122116E-1,2.334874123E-1
3.224892221E1,-6.241669655E-1,-4.111531973E-1,2.617443204E-1
3.234903821E1,-6.288506836E-2,1.948274970E-1,7.361824811E-2
3.244915521E1,3.798265755E-1,2.549275756E-1,5.110881850E-2
3.254927221E1,6.638166904E-1,4.459030628E-1,-5.837276205E-2
3.264938921E1,4.507605433E-1,-1.967602521E-1,-1.650565714E-1
3.274950521E1,-7.849804312E-2,-7.138668746E-2,2.405612729E-2
3.284962221E1,-5.498921275E-1,-3.000150323E-1,1.938998401E-1
3.294973921E1,-4.964831173E-1,-1.688031852E-1,1.642360389E-1
3.304985700E1,-1.708659828E-1,6.387414038E-2,6.695256382E-2
3.314997300E1,3.701662123E-1,1.185239404E-1,4.122050107E-2
3.325009000E1,6.629874706E-1,1.384142339E-1,-1.088727489E-1
3.335020700E1,3.516021073E-1,-1.386314183E-1,-1.144550182E-2
3.345032400E1,-2.806461453E-1,3.637257218E-2,1.427465826E-1
3.355044000E1,-5.425711274E-1,-3.176845014E-1,1.998147517E-1
3.365055700E1,-2.472365648E-1,-3.353837430E-1,3.172222674E-1
3.375067400E1,2.785397470E-1,-9.955163300E-2,-4.942676052E-2
3.385079100E1,3.023765981E-1,-5.797228217E-1,-3.342522085E-1
3.395090700E1,3.028859794E-1,-3.053338230E-1,-5.424928665E-1
3.405102346E1,2.059830427E-1,-2.398574203E-1,-8.933465928E-2
3.415114046E1,1.877564639E-1,-1.238831058E-1,2.319267988E0
3.425125646E1,2.690782547E-1,-1.432825685E0,3.842877388E0
3.435137346E1,1.419724226E-1,-2.045489311E0,1.371561527E0
3.445149046E1,-1.802560925E0,1.052041173E0,-2.960710287E0
3.455160746E1,1.500913780E-2,1.294076562E0,-3.456647396E0
3.465172346E1,6.091753840E-1,-1.049662590E0,3.399667501E0
3.475184046E1,9.979887009E-1,-3.184111118E0,3.828555822E0
3.485195746E1,-7.930189371E-1,1.153392434E0,-1.057036400E0
3.495207346E1,-1.647026896E0,6.292251587E0,-4.658258438E0
3.505219008E1,9.808976650E-1,5.314315856E-2,1.491097569E0
3.515230708E1,9.049344659E-1,-2.104761839E0,4.226460457E0
3.525242408E1,5.151486993E-1,-2.900397301E0,2.302946091E0
3.535254008E1,-1.984732389E0,1.390637398E0,-3.205640554E0
3.545265708E1,3.111510575E-1,3.487526894E0,-4.703289509E0
3.555277408E1,1.486358762E0,-6.283068657E-1,1.207267717E-1
3.565289008E1,2.162207365E0,4.392746985E-1,-6.447333097E-1
3.575300708E1,2.039740562E0,6.039617062E-1,-1.097270846E0
3.585312408E1,1.389996171E0,1.340913415E0,-8.886752129E-1
3.595324108E1,4.343622029E-1,1.118443608E0,-6.179863214E-1
3.605335725E1,-2.006238252E-1,8.362221122E-1,-3.665403426E-1
3.615347425E1,-3.820605278E-1,9.082739353E-1,-2.982804179E-1
3.625359125E1,-3.603464663E-1,3.161291778E-1,8.502385020E-2
3.635370825E1,-1.324418783E-1,2.898423970E-1,1.698299199E-1
3.645382425E1,6.767365336E-2,5.923367143E-1,2.837366462E-1
3.655394125E1,4.728339016E-1,4.571366012E-1,9.814553261E-1
3.665405825E1,1.799110919E-1,1.152407601E-1,4.124369025E-1
3.675417425E1,2.850766480E-1,1.543025374E0,-1.160628721E-1
3.685429125E1,-1.606814414E-1,-1.495107889E0,4.520742297E-1
3.695440825E1,-3.081563860E-2,2.230281979E-1,7.004273683E-2
3.705452550E1,1.681312621E-1,1.558786988E0,-8.802118897E-2
3.715464150E1,-9.449762851E-2,6.114851832E-1,1.987676769E-1
3.725475850E1,-1.853124425E-2,5.114854127E-2,-1.099295691E-1
3.735487550E1,9.848158062E-2,-5.580558181E-1,-2.937145531E-1
3.745499150E1,-5.271033943E-2,-5.334481597E-1,-3.615623340E-2
3.755510850E1,8.915985376E-2,-1.130113602E0,-1.097590178E-1
3.765522550E1,2.348324656E-2,-1.226025105E0,1.500854045E-1
3.775534250E1,-3.239827603E-2,-3.313521445E-1,-1.414049231E-2
3.785545850E1,8.450409025E-2,-5.990754366E-1,-9.082606994E-3
3.795557550E1,-3.297416568E-1,-7.140771747E-1,-4.607228637E-1
3.805569275E1,-3.118590713E-1,3.932801187E-1,-8.095981181E-2
3.815580875E1,-4.213040173E-1,-6.352582574E-1,-1.699269935E-2
3.825592575E1,-1.397963762E-1,8.493229747E-2,-1.225772053E-1
3.835604275E1,-3.061370850E-1,7.815105915E-1,-2.237626016E-1
3.845615875E1,-1.701118201E-1,1.439275891E-1,-5.582585931E-1
