"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.021045967E1,-1.691467926E-1,-1.206008694E-1,6.117941737E-2
3.031057267E1,1.589583117E-1,-7.592229456E-2,3.008100092E-2
3.041068567E1,6.392994761E-2,-1.720344400E-1,9.516226530E-2
3.051079867E1,9.772685409E-2,1.234461245E-1,-1.923207700E-1
3.061091067E1,2.564325660E-2,8.188089967E-2,5.509012699E-2
3.071102367E1,4.019288331E-2,6.975552857E-2,-6.249270201E-2
3.081113667E1,-6.763942122E-2,1.133067602E-1,-1.799480617E-1
3.091124867E1,6.383405328E-2,-1.183149004E-1,8.319769263E-2
3.101136167E1,-1.210049120E-1,1.757482991E-1,-2.817188501E-3
3.111147467E1,-3.341274440E-2,-1.924745518E-1,5.998775482E-2
3.121158750E1,2.241120815E-1,7.293553680E-2,-3.126693320E-1
3.131169950E1,-5.073336661E-2,-1.605584022E-1,1.134406614E-1
3.141181250E1,1.340444952E-2,6.524907947E-2,6.352532029E-2
3.151192550E1,5.913318425E-2,4.477476150E-2,-4.781794488E-2
3.161203750E1,1.750083339E-1,-1.050171626E-1,-9.786894143E-2
3.171215050E1,2.701238215E-2,-6.656967312E-2,-8.991263509E-2
3.181226350E1,1.322689882E-1,1.095487547E-1,1.159590572E-1
3.191237550E1,-1.867779019E-1,1.630001995E-1,1.467417240E-2
3.201248850E1,-6.260964632E-2,-1.044838965E-2,4.576674163E-2
3.211260150E1,-2.410105348E-2,7.055776656E-2,-1.592641211E-1
3.221271467E1,-2.329899091E-1,7.289694518E-2,-1.237808776E-1
3.231282667E1,-1.501790097E-1,-2.271885940E-1,6.529644191E-2
3.241293967E1,1.663524082E-1,4.371466130E-2,-5.416860580E-3
3.251305267E1,-1.309004474E-1,-1.173273057E-2,-4.450842083E-2
3.261316467E1,-4.086385131E-2,-1.109860003E-1,1.587612605E-1
3.271327767E1,2.094741619E-1,-1.047879517E-2,-3.316189885E-2
3.281339067E1,-1.369052455E-1,3.788995743E-4,-1.507640237E-1
3.291350367E1,-1.354615679E-1,-1.378890395E-2,-9.448164940E-2
3.301361567E1,6.841680855E-2,-2.496030182E-2,-6.561686933E-2
3.311372867E1,1.399665552E-1,6.831389755E-2,2.471793473E-1
3.321384212E1,3.564755023E-3,4.502531469E-2,1.418376642E-1
3.331395412E1,-6.532187730E-2,9.650800198E-2,-5.745883405E-2
3.341406713E1,-7.012127191E-2,-7.621845603E-3,-7.358720899E-3
