"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.106919063E2,1.820123291E1,4.251419067E1,1.202188110E1
1.107920213E2,2.054386902E1,4.119563293E1,1.021612549E1
1.108921373E2,2.311338806E1,3.980329132E1,9.212677002E0
1.109922523E2,2.869282532E1,3.580801392E1,8.813568115E0
1.110923673E2,3.930177307E1,2.386570740E1,6.508666992E0
1.111924833E2,4.613414001E1,4.673889160E0,2.005645752E0
1.112925983E2,4.615452576E1,-2.546524048E0,-5.105133057E0
1.113927132E2,4.484191895E1,1.165744019E1,-1.265197754E0
1.114928282E2,3.085317993E1,3.263296509E1,1.218853760E1
1.115929432E2,3.033718872E1,3.359805298E1,1.026400757E1
1.116930592E2,4.012020874E1,2.305810547E1,4.214172363E0
1.117931742E2,4.644210815E1,1.392364502E-1,-3.230285645E-1
1.118932902E2,4.457983398E1,-1.189042664E1,-7.175842285E0
1.119934052E2,4.607598877E1,1.248321533E0,6.713867188E-4
1.120935212E2,3.214663696E1,2.861471558E1,1.793286133E1
1.121936362E2,3.054393005E1,2.945259094E1,1.934918213E1
1.122937512E2,4.178742981E1,1.260844421E1,1.585317993E1
1.123938685E2,4.487393188E1,-8.892730713E0,9.089233398E0
1.124939835E2,4.499392700E1,-1.258494568E1,-2.916320801E0
1.125940995E2,4.581649780E1,6.494689941E0,1.950164795E0
1.126942145E2,3.286920166E1,2.871392822E1,1.695986938E1
1.127943305E2,3.390696716E1,2.701641846E1,1.685577393E1
1.128944455E2,3.669056702E1,2.448875427E1,1.384133911E1
1.129945615E2,3.619580078E1,2.465136719E1,1.350823975E1
1.130946765E2,3.346099854E1,2.770362854E1,1.343298340E1
1.131947925E2,3.056405640E1,3.137637329E1,1.209667969E1
1.132949075E2,2.716481018E1,3.475801086E1,1.118368530E1
1.133950224E2,2.268724060E1,3.741496277E1,1.034024048E1
1.134951374E2,1.735522461E1,3.940242004E1,1.008041382E1
1.135952534E2,1.299748230E1,4.067060852E1,9.887390137E0
1.136953684E2,1.038047791E1,4.140016174E1,1.031353760E1
1.137954844E2,8.913528442E0,4.196498108E1,1.130688477E1
1.138955994E2,9.003326416E0,4.211569214E1,1.204669189E1
1.139957154E2,1.208497620E1,4.200268555E1,9.945709229E0
1.140958304E2,1.421415710E1,4.197323608E1,7.256164551E0
1.141959464E2,1.570336914E1,4.198193359E1,3.528869629E0
1.142960614E2,1.652534485E1,4.192816162E1,-9.256286621E-1
1.143961773E2,1.688677979E1,4.173146057E1,-2.332977295E0
1.144962923E2,1.742698669E1,4.145220947E1,-1.637451172E0
1.145964083E2,1.783398438E1,4.108103943E1,-4.691467285E-1
1.146965233E2,1.848591614E1,4.091593933E1,-2.730407715E-1
1.147966393E2,1.891560364E1,4.064804077E1,1.566955566E0
1.148967543E2,1.204817200E1,4.026605225E1,1.538864136E1
1.149968703E2,9.729568481E0,4.007382202E1,1.643350220E1
1.150969863E2,1.085989380E1,3.987348938E1,1.670312500E1
1.151971013E2,8.459671021E0,3.995329285E1,1.741900635E1
1.152972173E2,5.696090698E0,3.974554443E1,1.871575928E1
1.153973329E2,7.802627563E0,3.973706055E1,1.775369263E1
1.154974489E2,6.967514038E0,3.953768921E1,1.845727539E1
1.155975639E2,2.473846436E0,3.964207458E1,1.963616943E1
1.156976799E2,2.110092163E0,3.996154785E1,1.874679565E1
1.157977949E2,2.895309448E0,3.986244202E1,1.825497437E1
1.158979099E2,3.759613037E0,3.965682983E1,1.898614502E1
1.159980259E2,5.832305908E0,3.947463989E1,1.922235107E1
1.160981409E2,8.259704590E0,3.894079590E1,2.063323975E1
1.161982569E2,8.876983643E0,3.927041626E1,2.113888550E1
1.162983719E2,7.688430786E0,4.009556580E1,2.049868774E1
1.163984875E2,7.628417969E0,4.029660034E1,2.013629150E1
1.164986025E2,1.039059448E1,4.091987610E1,1.788574219E1
1.165987185E2,1.061503601E1,4.136895752E1,1.684768677E1
1.166988335E2,1.185494995E1,4.093272400E1,1.628204346E1
1.167989495E2,1.360209656E1,4.042835999E1,1.537670898E1
1.168990645E2,1.765286255E1,3.867315674E1,1.475643921E1
1.169991805E2,2.358152771E1,3.551965332E1,1.397189331E1
