"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.973091396E1,-6.701414337E0,-7.092850342E0,-7.682025146E-1
2.983102896E1,-5.658832397E0,-7.589816895E0,-1.007405090E-1
2.993114396E1,-5.989195404E0,-7.540120239E0,-9.093589783E-1
3.003125896E1,-5.355862427E0,-7.091203766E0,-3.126997375E-1
3.013137396E1,-4.784650269E0,-9.307494965E0,-1.034648438E0
3.023148896E1,-3.300336914E0,-9.551188202E0,-2.305206299E-2
3.033160471E1,-3.745960236E0,-9.690548401E0,1.204994202E-1
3.043171971E1,-3.814667358E0,-8.987161102E0,5.466632080E-1
3.053183471E1,-2.934347992E0,-9.405092010E0,8.108638000E-1
3.063194971E1,-2.550396423E0,-9.621541901E0,1.510957947E0
3.073206471E1,-4.176464996E0,-9.582173767E0,2.778222656E0
3.083217971E1,-6.176905060E0,-9.177265778E0,5.478607178E0
3.093229471E1,-8.764723663E0,-9.898466034E0,5.256319427E0
3.103240971E1,-1.087698120E1,-8.336613922E0,4.489613800E0
3.113252471E1,-7.617060242E0,-5.088967438E0,1.956880646E0
3.123263971E1,3.933220825E0,1.674567719E0,-2.584226074E0
3.133275583E1,2.103276215E0,-3.109034729E-1,-2.050885162E0
3.143287083E1,-1.661290329E1,-1.817774918E1,2.811004486E0
3.153298583E1,-2.485446487E1,-1.093640762E1,5.931415558E0
3.163310083E1,-1.519609955E1,-9.203910370E0,-1.586700439E-2
3.173321583E1,2.079176331E0,-4.122277679E0,-2.255509644E0
3.183333083E1,6.186335449E0,-1.438209229E0,-4.105662231E0
3.193344583E1,-4.784500580E0,-8.761131134E0,4.493056641E0
3.203356083E1,-3.543117050E1,-1.247430954E1,8.806935883E0
3.213367583E1,-1.495450195E1,-6.953789520E0,7.448510742E-1
3.223379083E1,9.660910034E-1,-4.094435577E0,-3.072211304E0
3.233390458E1,5.738317108E0,1.311422882E0,-4.083208923E0
3.243401958E1,-3.199746094E0,-3.801943817E0,1.901944885E0
3.253413458E1,-2.020752823E1,-1.738829086E1,1.977687378E0
3.263424958E1,-1.554173080E1,-4.940625916E0,2.432591400E0
3.273436458E1,1.801653442E0,-1.189127197E0,-3.590733032E0
3.283447958E1,5.718109131E-1,-1.408271484E0,-5.635780334E-1
3.293459458E1,-9.483079834E0,-8.699309692E0,4.561464386E0
3.303470958E1,-1.946686844E1,-8.682993622E0,5.707630920E0
3.313482458E1,-8.084388428E0,-3.043620758E0,1.108594666E0
3.323493958E1,-9.079219666E0,-4.828958130E0,9.580078125E-3
3.333505446E1,-7.430847473E0,-5.181924133E0,3.098556519E-1
3.343516946E1,-7.947423248E0,-4.971611481E0,3.332070923E-1
3.353528446E1,-7.301815796E0,-4.727319489E0,-1.689985657E-1
3.363539946E1,-8.099357300E0,-5.029241638E0,-1.148860931E0
3.373551546E1,-8.806187439E0,-5.812413025E0,-1.443298645E0
3.383563046E1,-8.148754578E0,-6.329886932E0,-1.316661987E0
3.393574546E1,-9.200467529E0,-7.781268768E0,-2.405497742E-1
3.403586046E1,-4.821623383E0,-8.547225952E0,2.718945923E0
3.413597546E1,-3.712130585E0,-6.443350983E0,6.056854706E0
3.423609046E1,-3.541036377E0,-6.174809418E0,6.329737244E0
3.433620596E1,-4.593048706E0,-5.671855316E0,6.684948578E0
3.443632096E1,-4.931494904E0,-4.325405273E0,6.173462219E0
3.453643596E1,-6.464157715E0,-3.990551605E0,6.859635315E0
3.463655096E1,-6.418951721E0,-4.003574524E0,6.547384644E0
3.473666596E1,-2.993624725E0,-4.397255859E0,4.797972565E0
3.483678096E1,-6.511609039E0,-5.443879395E0,3.035238190E0
3.493689596E1,-7.454797668E0,-4.020339661E0,1.232836304E0
3.503701096E1,-7.059918823E0,-4.867128754E0,1.365310822E0
3.513712596E1,-1.050141220E1,-6.918163605E0,-7.288343811E-1
3.523724096E1,-5.201084290E0,-6.339616699E0,-7.858657837E-1
3.533735583E1,-8.622220001E0,-3.305276642E0,-2.514321442E0
3.543747083E1,-5.145998840E0,-8.082292786E0,-2.415826263E0
3.553758583E1,-9.393865356E0,-4.925806732E0,-4.109254761E0
3.563770083E1,-8.273594971E0,-3.145858154E0,-3.845652924E0
3.573781583E1,-1.171987839E1,-4.885540466E0,-3.822451172E0
3.583793083E1,-5.411396942E0,-5.307063904E0,-5.953419800E0
3.593804583E1,-7.497758331E0,-4.696034546E0,-2.276316376E0
3.603816083E1,-8.991202698E0,-4.065096588E0,-3.707340546E0
3.613827583E1,-7.782316589E0,-5.354515228E0,-3.237916718E0
3.623839183E1,-1.046653473E1,-5.959706726E0,-3.765719147E0
3.633850671E1,-8.941805420E0,-5.644761658E0,-3.228037262E0
3.643862171E1,-7.477101288E0,-4.423601074E0,-3.635040894E0
