"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
9.727642742E1,-3.957321644E-1,-7.075329870E-2,3.410000503E-1
9.737654367E1,-8.398472071E-1,1.159561157E0,-7.344911993E-2
9.747665967E1,2.873201668E-1,6.372259855E-1,9.418142587E-2
9.757677567E1,-1.961171925E-1,2.287433892E-1,7.719477266E-2
9.767689067E1,-8.768291473E-1,-1.014097780E-1,-2.755424380E-1
9.777700667E1,-5.592163801E-1,-2.945057154E-1,5.061269552E-2
9.787712267E1,4.875294268E-1,-3.587720096E-1,2.113328129E-1
9.797723867E1,1.211596012E0,3.609786332E-1,5.512104928E-2
9.807735367E1,5.391620472E-2,-4.831200540E-1,1.032525748E-1
9.817746967E1,-7.734732032E-1,-4.521515071E-1,-1.818655618E-2
9.827758567E1,5.306841135E-1,6.652287841E-1,-3.312418759E-1
9.837770067E1,4.528304562E-2,1.496163845E0,-1.925990582E-1
9.847781667E1,-1.261823297E0,1.942703277E-1,4.815554023E-1
9.857793267E1,1.034806371E0,1.591547132E-1,-2.260962427E-1
9.867804767E1,-4.225077108E-2,-5.021538138E-1,1.534886099E-2
9.877816367E1,-1.164016843E0,-6.102882028E-1,2.418264300E-1
9.887827967E1,8.877335787E-1,7.945162654E-1,-3.707733154E-1
9.897839467E1,-2.485026121E-1,-1.352495886E-2,-3.999130055E-2
9.907851067E1,-1.166335106E0,2.595638335E-1,1.354090124E-1
9.917862667E1,5.907730460E-1,-2.328869849E-1,-1.309818476E-1
9.927874167E1,1.459740102E-1,-2.459505647E-1,6.154782176E-1
9.937885729E1,-3.897536397E-1,-2.662514746E-1,4.932712298E-3
9.947897329E1,8.816088438E-1,8.867622614E-1,-4.192796052E-1
9.957908829E1,-6.411188841E-1,-2.469825186E-2,2.182913721E-1
9.967920429E1,4.175377190E-1,-2.385165244E-1,-3.160149157E-1
9.977931929E1,5.808298588E-1,-7.905897498E-2,3.120244853E-2
9.987943529E1,-5.683843493E-1,2.545181811E-1,1.597521007E-1
9.997955129E1,-2.442078479E-2,5.220178366E-1,-2.007645816E-1
1.000796663E2,3.995655179E-1,5.718654990E-1,5.171911791E-2
1.001797823E2,4.699705839E-1,1.638652533E-1,-1.256285459E-1
1.002798973E2,-4.007491171E-1,2.609544992E-1,-3.315389454E-1
1.003800137E2,-7.410816848E-2,2.448855191E-1,4.900114983E-2
1.004801297E2,1.875791103E-1,-1.797381938E-1,-2.271384001E-1
1.005802447E2,-4.566763528E-3,-1.173058152E0,1.373081841E-2
1.006803607E2,1.734878868E-2,-1.552866459E0,-9.274241328E-2
1.007804757E2,2.696117759E-1,-2.179489851E0,-2.741276473E-2
1.008805917E2,-2.803632021E-1,-3.603285551E0,4.083614051E-1
1.009807067E2,-8.241696358E-1,-3.455205441E0,1.984330416E-1
1.010808227E2,-6.758340597E-1,-2.603088379E0,-2.743806839E-1
1.011809387E2,-1.006866321E-1,-1.539101601E-1,-1.153621554E0
1.012810537E2,2.369144261E-1,9.278904796E-1,3.060005009E-1
1.013811693E2,-7.577846944E-2,-3.472029567E-1,4.143099487E-1
1.014812843E2,-1.405870467E-1,9.093905091E-1,-1.249611259E0
1.015814003E2,5.777186155E-1,9.121814966E-1,1.168214679E-1
1.016815153E2,1.745506674E-1,-7.454288006E-1,5.941926241E-1
1.017816313E2,-2.278072983E-1,7.873804569E-1,-1.151761293E0
1.018817463E2,2.140450627E-1,5.553387403E-1,3.749942183E-1
1.019818623E2,2.396593392E-1,-1.577581048E0,2.852539420E-1
1.020819773E2,-2.717445493E-1,1.273819566E0,-1.132379413E0
1.021820933E2,1.203880906E-1,-7.614921927E-1,9.172523022E-1
1.022822083E2,2.446509153E-1,-1.194624782E0,1.650107950E-1
1.023823248E2,-4.705425799E-1,1.492186069E0,-8.847323656E-1
1.024824398E2,1.586104482E-1,-2.165834665E0,1.030692816E0
1.025825558E2,-2.088949978E-1,7.267820835E-1,-9.116133451E-1
1.026826708E2,-1.111219674E-1,1.814195991E0,7.629747391E-1
1.027827868E2,4.100221694E-1,-5.522293039E-3,4.280174673E-1
1.028829018E2,-6.833228469E-1,4.957480431E0,-5.317296982E-1
1.029830178E2,9.774845243E-1,1.906182647E0,-2.393741906E-1
1.030831328E2,1.069585800E0,3.358000994E0,9.211292118E-2
1.031832488E2,9.927146435E-1,2.802121162E0,4.173990712E-2
1.032833638E2,9.040192366E-1,2.045976400E0,-3.960292414E-2
1.033834800E2,1.463408768E-1,8.495169878E-1,-5.282986164E-1
1.034835950E2,-1.091143131E0,4.827103019E-1,-3.131190836E-1
1.035837110E2,-2.291028053E-1,8.802947402E-1,7.150348425E-1
1.036838260E2,3.699200153E-1,-2.032451928E-1,4.495902658E-1
1.037839420E2,-6.440403461E-1,-6.960221380E-2,-4.861474037E-1
1.038840570E2,-3.122176528E-1,8.751797080E-1,-8.641581982E-2
1.039841730E2,2.020854950E-1,9.946618229E-3,3.781024516E-1
1.040842880E2,-4.749129713E-1,-4.803023636E-1,-5.412380695E-1
1.041844040E2,-1.588981301E-1,7.588603497E-1,6.722306460E-2
1.042845190E2,1.600060761E-1,-1.204140484E-1,5.137848854E-1
1.043846352E2,-6.418023109E-1,-4.507953823E-1,-6.158492565E-1
1.044847502E2,-3.374989033E-1,6.687328219E-1,-8.331094682E-2
1.045848662E2,6.021233201E-1,-3.115442991E-1,6.478933096E-1
1.046849812E2,-4.418117404E-1,-5.697028637E-1,-7.015638351E-1
1.047850972E2,-5.425589681E-1,7.900853157E-1,-2.227298915E-1
1.048852122E2,6.263759136E-1,3.188180923E-2,7.361387610E-1
1.049853282E2,-2.700293064E-1,-9.003282189E-1,-4.168625772E-1
1.050854432E2,-6.294556856E-1,7.300382853E-1,-3.536691368E-1
1.051855582E2,4.023633301E-1,2.993246615E-1,1.627010405E-1
1.052856742E2,-4.802977145E-1,-6.432482004E-1,-4.650584161E-1
1.053857885E2,-1.877909154E-1,2.118540257E-1,-3.951775432E-1
1.054859045E2,1.033909321E0,1.738214195E-1,8.755115867E-1
1.055860195E2,-6.707323790E-1,-1.294164538E0,-7.128194571E-1
1.056861355E2,-4.692192376E-1,2.280385494E-1,-7.260218263E-1
1.057862505E2,8.021528125E-1,6.359530091E-1,6.690034866E-1
1.058863665E2,3.460864723E-1,-1.261677265E0,-4.449052513E-1
1.059864815E2,-3.150928020E-2,-1.610754132E0,-3.917317986E-1
1.060865975E2,-7.674415112E-1,-1.451308250E0,-4.768198729E-1
1.061867125E2,-5.475719571E-1,-2.720597982E-1,-6.758769155E-1
1.062868275E2,-5.513474345E-1,-8.474019170E-1,-4.159074426E-1
1.063869439E2,-2.761142254E-1,-1.145973802E-1,-4.414625168E-1
1.064870589E2,-2.767888010E-1,1.544435769E-1,-1.689088643E-1
1.065871749E2,6.682859361E-2,-2.064918578E-1,-2.889187634E-1
1.066872899E2,-9.482672811E-2,-1.286879629E-1,-2.372625619E-1
1.067874049E2,-9.418099187E-3,7.569744438E-2,-1.814353317E-1
1.068875209E2,-8.442043513E-2,1.690031588E-1,-1.148203537E-1
1.069876359E2,-6.073947251E-2,1.801284850E-1,-4.330436885E-2
1.070877519E2,-1.945529282E-1,1.019692048E-1,-3.265504166E-2
1.071878669E2,1.252453029E-1,-2.025541961E-1,-3.481379151E-1
1.072879829E2,-8.380563557E-2,7.155418396E-1,-3.787794411E-1
1.073880975E2,8.024880290E-2,-3.469917476E-1,-2.127676457E-1
1.074882125E2,1.026742160E-1,-9.147851169E-2,-3.002862036E-1
1.075883285E2,4.699803516E-2,1.346089840E-1,-3.379585743E-1
1.076884435E2,-7.141660154E-2,2.375839353E-1,-6.843442470E-2
1.077885595E2,-1.065856591E-1,-5.914746225E-2,5.470832437E-2
1.078886745E2,-1.477236450E-1,4.643664062E-1,8.895743638E-2
1.079887895E2,8.439985663E-2,-1.252845973E-1,6.252321601E-1
1.080889055E2,1.622371525E-1,6.079658270E-1,3.863542676E-1
1.081890205E2,1.947085410E-1,7.684811950E-1,3.575111032E-1
1.082891365E2,6.444249749E-1,6.633915305E-1,4.402868450E-1
1.083892518E2,3.893426061E-1,1.192153022E-1,2.999776900E-1
1.084893668E2,1.212413833E-1,3.071093261E-1,1.713509858E-1
1.085894828E2,-1.131856367E-1,7.754697651E-2,7.507723570E-2
1.086895978E2,-2.409653068E-1,-9.756549448E-2,-4.739708453E-2
1.087897138E2,-1.398006082E-1,-5.159339309E-1,-3.263778239E-2
1.088898288E2,-5.663086176E-1,-3.907198310E-1,-3.757582307E-1
1.089899438E2,-2.867306471E-1,-1.156586885E0,-3.471842706E-1
1.090900598E2,-4.116200209E-1,-2.500207424E-1,-1.520005912E-1
1.091901748E2,1.230212115E-2,1.076443959E-2,-2.421729714E-1
1.092902898E2,1.104718372E-1,-8.877153695E-2,-2.552295625E-1
1.093904057E2,1.606420428E-1,3.534794748E-1,-3.263272345E-2
1.094905207E2,1.676714569E-1,1.247200966E-1,1.193687469E-1
1.095906367E2,4.187119380E-2,2.908169031E-1,2.575859427E-1
1.096907517E2,1.526491046E-1,6.147693992E-1,3.018773198E-1
1.097908667E2,8.183578402E-2,7.305232286E-1,2.807642519E-1
1.098909827E2,1.716274619E-1,4.911390245E-1,-2.168730600E-3
1.099910977E2,4.887484480E-3,-6.829977781E-2,1.442495733E-1
1.100912127E2,2.197824717E-1,-4.081026316E-1,2.235330343E-1
1.101913287E2,7.187556475E-2,-4.298579395E-1,1.378452498E-2
1.102914437E2,2.273648977E-1,-5.694175363E-1,-8.828744292E-2
1.103915603E2,5.152667165E-1,-1.118594483E-1,-2.237692177E-1
1.104916753E2,5.814113021E-1,-1.318394542E0,-6.632478237E-1
1.105917903E2,3.677887022E-1,-8.609179258E-1,-1.423788071E-1
1.106919063E2,4.932097495E-1,-4.635111988E-1,3.591314852E-1
1.107920213E2,1.607216746E-1,2.839472294E-1,4.779246449E-1
1.108921373E2,3.043106794E-1,4.856387973E-1,1.111103654E0
1.109922523E2,8.282293081E-1,2.726070583E-1,2.680029154E0
1.110923673E2,1.269468546E0,-2.070096135E-1,4.357965946E0
1.111924833E2,1.601297021E0,-1.492888808E0,2.586717844E0
1.112925983E2,-9.532321095E-1,-2.924455106E-1,-1.887251139E0
1.113927132E2,-3.083215237E0,1.048099041E0,-5.687548161E0
1.114928282E2,2.687889040E-1,-3.954091072E0,-2.050718546E0
1.115929432E2,1.123588443E0,-5.710659027E-1,2.360684156E0
1.116930592E2,1.502630234E0,1.077136621E-1,4.908418179E0
1.117931742E2,1.737137794E0,-1.726169944E0,3.882136822E0
1.118932902E2,-8.050124645E-1,1.512932539E0,-1.140386701E0
1.119934052E2,-3.213041544E0,2.317073345E0,-5.928472996E0
1.120935212E2,3.177900612E-2,-6.409621239E-1,-3.547979593E0
1.121936362E2,3.044106662E-1,-6.937470287E-2,3.883701801E0
1.122937512E2,3.088794649E-1,-8.499689102E-1,5.243179321E0
1.123938685E2,6.404063702E-1,-3.134770393E0,1.946054816E0
1.124939835E2,-1.972410917E0,5.620325208E-1,-2.321487427E0
1.125940995E2,-2.652723312E0,5.744497776E0,-6.972539425E0
1.126942145E2,5.859496593E-1,-1.813741773E-1,4.413837940E-2
1.127943305E2,1.379501224E0,-3.291658163E-1,1.253868937E0
1.128944455E2,1.500254750E0,1.087244868E0,6.495935917E-1
1.129945615E2,1.934559584E0,1.077935219E0,-1.171413064E-1
1.130946765E2,2.297786951E0,1.534808517E0,-5.427977443E-1
1.131947925E2,2.126610518E0,1.338636398E0,-5.078719258E-1
1.132949075E2,1.416844606E0,1.063422441E0,-7.770187855E-1
1.133950224E2,6.595429182E-1,6.836932302E-1,-1.052201629E0
1.134951374E2,-2.501198277E-2,2.355422974E-1,-9.947765470E-1
1.135952534E2,-3.124175370E-1,-6.001185626E-2,-6.633160710E-1
1.136953684E2,-4.102800488E-1,-4.581267387E-2,-3.745498657E-1
1.137954844E2,-3.622770905E-1,-1.179292277E-1,-1.599659771E-1
1.138955994E2,-1.470064670E-1,-1.457631588E0,1.520723552E-1
1.139957154E2,1.182944328E-1,-1.776430368E0,1.598865986E-1
1.140958304E2,2.681952417E-1,-1.311373949E0,1.168401018E-1
1.141959464E2,4.326590300E-1,-2.043286324E0,2.717946842E-2
1.142960614E2,2.479404658E-1,-1.103720665E0,4.388082772E-2
1.143961773E2,4.925757647E-2,-6.068151910E-3,9.932003170E-2
1.144962923E2,-1.567041129E-2,5.908029079E-1,1.227177456E-1
1.145964083E2,3.084221855E-2,1.667978913E-1,9.013644606E-2
1.146965233E2,5.182088539E-2,1.520039588E-1,1.340130121E-1
1.147966393E2,-6.759787202E-1,5.127403736E0,2.616530657E-1
1.148967543E2,-5.020226240E-1,3.370945692E0,-8.393026590E-1
1.149968703E2,-2.507724166E-1,4.640066326E-1,2.090792209E-1
1.150969863E2,8.613996208E-2,3.698679209E-1,2.824010141E-2
1.151971013E2,-2.316140234E-1,2.086267710E0,-4.597518146E-1
1.152972173E2,9.697078168E-2,-1.693118453E0,4.005174339E-2
1.153973329E2,1.287344396E-1,-6.634059548E-2,8.187503368E-2
1.154974489E2,-1.757917702E-1,1.458933234E0,-4.415081739E-1
1.155975639E2,1.709459424E-1,2.373920940E-2,-9.837490320E-2
1.156976799E2,3.967219591E-2,7.279139161E-1,2.527977228E-1
1.157977949E2,-1.588095874E-1,2.363355905E-1,2.571154535E-1
1.158979099E2,-1.041502059E-1,2.979497313E-1,1.989169121E-1
1.159980259E2,-5.812155604E-1,-5.369432569E-1,3.205498457E-1
1.160981409E2,-1.640699953E-1,-1.179998398E0,-1.147033274E-1
1.161982569E2,3.480848968E-1,-7.722374797E-1,-6.131872535E-1
1.162983719E2,-1.637187153E-1,-4.463233650E-1,-4.716177583E-1
1.163984875E2,1.684171408E-1,-1.296412110E0,2.187370211E-1
1.164986025E2,1.627913862E-2,-7.401142716E-1,-3.099005222E-1
1.165987185E2,-9.044399112E-2,4.455450550E-2,1.294704080E-1
1.166988335E2,3.123877570E-2,-6.247306466E-1,9.434992075E-2
1.167989495E2,-4.675992429E-1,-1.392771125E0,2.141651064E-1
1.168990645E2,-7.205602527E-1,-1.669102669E0,7.715585232E-1
1.169991805E2,-9.264592528E-1,-1.177373528E0,1.435426831E0
1.170992955E2,-1.349050045E0,-2.232559919E0,1.114048123E0
1.171994115E2,-1.352353692E0,-2.573534012E0,1.160177708E0
1.172995265E2,-8.649662733E-1,-2.362600803E0,7.296051979E-1
1.173996431E2,-6.791558266E-1,-2.641951144E-1,5.514410138E-1
1.174997581E2,-6.750788093E-1,-2.276871204E-1,4.221809506E-1
1.175998741E2,-3.985534906E-1,-3.584952354E-1,4.808056355E-1
1.176999891E2,-1.036999896E-1,-3.792836666E-1,2.740423083E-1
1.178001051E2,8.586069569E-3,-2.288464904E-1,7.689782977E-2
1.179002201E2,1.196594462E-1,2.814722359E-1,-2.674970925E-1
1.180003361E2,4.601476789E-1,-3.248420358E-1,-3.794278502E-1
1.181004511E2,2.655169070E-1,8.884777781E-4,-2.504812479E-1
1.182005671E2,1.806770116E-1,2.375046611E-1,-1.247900873E-1
1.183006821E2,-1.450381987E-2,8.933371305E-2,-8.399461955E-2
1.184007964E2,-4.023101181E-2,-1.879301816E-1,-2.306672744E-2
1.185009124E2,-1.766710132E-1,5.899059772E-1,9.134437889E-2
1.186010274E2,-1.761980355E-1,5.753325224E-1,7.072941214E-2
1.187011434E2,-1.429246217E-1,6.968283653E-1,6.996616721E-2
1.188012584E2,-5.570078641E-2,3.351503611E-1,4.515765980E-2
1.189013744E2,-4.422161356E-2,4.056614935E-1,-2.119755663E-4
1.190014894E2,-1.069235615E-3,2.119956911E-1,-5.793175474E-2
1.191016054E2,2.915884368E-2,1.918256283E-2,-6.770646572E-2
1.192017204E2,-3.560309485E-2,8.005943149E-2,-6.208555773E-3
1.193018364E2,2.369125001E-2,1.221091598E-1,-5.707520177E-5
1.194019514E2,8.260329813E-2,2.971399203E-2,-1.062327065E-2
1.195020674E2,8.894602209E-2,3.695405275E-2,-1.960126869E-2
1.196021824E2,3.242494166E-2,-7.765688002E-2,-2.820054255E-2
1.197022984E2,1.000526175E-2,-4.571018368E-2,-5.371087696E-3
1.198024134E2,-8.450051770E-3,-8.474889211E-3,6.156469695E-3
1.199025294E2,-9.514791891E-3,-2.291260753E-3,1.660123654E-2
1.200026444E2,-7.289307192E-3,3.042533994E-2,1.337586436E-2
1.201027604E2,2.171490900E-2,5.755712092E-2,-2.573053818E-3
1.202028754E2,3.077165410E-2,7.184444368E-2,-4.477984458E-2
1.203029914E2,-3.366633132E-2,-5.390919372E-2,5.799611565E-3
1.204031060E2,5.389075959E-4,-9.353622049E-2,1.205868181E-2
1.205032220E2,3.396197781E-2,-3.644869477E-2,2.722780919E-4
1.206033370E2,2.859529294E-2,5.913008749E-2,-1.295137126E-2
1.207034530E2,5.845268071E-2,1.924382448E-1,-5.444780737E-2
1.208035680E2,8.803628385E-2,7.195971906E-2,-9.412860125E-2
1.209036840E2,1.705583930E-2,-4.875333607E-2,-5.213453621E-2
1.210037990E2,8.584586903E-3,-2.946457639E-2,-8.881392330E-2
1.211039150E2,1.661400124E-2,-6.716156006E-2,-5.214277282E-2
1.212040310E2,6.952320226E-3,2.354198135E-2,-5.401763692E-2
1.219221831E2,5.603064895E-1,2.276074514E-2,-2.400439382E-1
1.220222981E2,4.475234747E-1,-8.999471068E-1,-4.251644388E-2
1.221224131E2,3.954219222E-1,-1.151664704E-1,-1.232151091E-1
1.222225291E2,2.976846993E-1,2.362342179E-1,-2.728558183E-1
1.223226451E2,7.147679571E-3,5.040925145E-1,-2.406196594E-1
1.224227599E2,-9.244164824E-2,4.951819777E-1,-2.499935925E-1
1.225228759E2,-1.994228065E-1,7.860707641E-1,-6.116738319E-1
1.226229909E2,-3.592806756E-1,1.899629235E0,-8.246147037E-1
1.227231069E2,-6.150595546E-1,1.450663209E0,-7.419548035E-1
1.228232229E2,-5.088764429E-1,6.596010327E-1,-7.829556465E-1
1.229233389E2,-4.645767510E-1,7.985447645E-1,-1.064385653E0
1.230234539E2,-4.328594208E-1,4.059269428E-1,-9.281877279E-1
1.231235699E2,-3.867458701E-1,2.093981951E-1,-6.631782651E-1
1.232236859E2,-3.330180347E-1,-1.360244900E-1,-1.653636545E-1
1.233238009E2,-1.779962480E-1,-2.111519724E-1,-2.464024909E-2
1.234239176E2,-2.025695704E-2,-6.639555097E-2,1.872160845E-2
1.235240336E2,8.823356032E-2,5.742976069E-1,1.317339689E-1
1.236241486E2,2.469865978E-1,1.085507631E0,1.314333975E-1
1.237242646E2,5.466446877E-1,5.150603652E-1,2.577029169E-1
1.238243806E2,7.701532841E-1,4.695186317E-1,2.309982777E-1
1.239244956E2,7.984939814E-1,1.478340387E0,2.696580589E-1
1.240246116E2,4.987095296E-1,7.327460647E-1,2.610484958E-1
1.241247276E2,-5.406417325E-2,-1.350564212E-1,9.035260230E-2
1.242248426E2,-5.604640841E-1,-3.292184770E-1,5.253298581E-2
1.243249586E2,-6.930308342E-1,-7.223857045E-1,4.955387488E-2
1.244250740E2,-7.599406242E-1,-5.633242130E-1,-1.103141457E-1
1.245251890E2,-7.241100073E-1,-4.989326298E-1,-3.423686624E-1
1.246253050E2,-4.670010209E-1,-4.395681024E-1,-2.167531699E-1
1.247254210E2,-2.426469922E-1,-1.495352387E-1,6.189528108E-2
1.248255360E2,5.275042728E-2,1.811185926E-1,5.518113449E-2
1.249256520E2,3.319808543E-1,3.693840802E-1,9.889851511E-2
1.250257670E2,6.503777504E-1,7.227863073E-1,9.616924822E-2
1.251258830E2,7.122671008E-1,4.672962725E-1,9.572562575E-2
1.252259990E2,7.359166741E-1,4.081304073E-1,-2.757984996E-1
1.253261140E2,3.784924746E-1,2.579823732E-1,-1.170760989E-1
1.254262298E2,-1.764711738E-1,-1.564147174E-1,1.725484058E-2
1.255263458E2,-5.644443631E-1,-4.111101925E-1,1.023838893E-1
1.256264608E2,-5.480605960E-1,-7.773931026E-1,9.585121274E-2
1.257265768E2,-3.533946574E-1,2.579853237E-1,-6.329807919E-3
1.258266918E2,3.786700666E-1,8.135066628E-1,3.351854384E-1
1.259268078E2,1.052589655E0,2.575494051E0,8.787367940E-1
1.260269238E2,1.381318331E0,2.690871716E0,1.410968781E0
1.261270388E2,8.612410426E-1,1.855891943E0,1.314587593E0
1.262271548E2,-3.219455853E-2,1.818462491E0,1.062481046E0
1.263272698E2,-3.083716929E-1,1.226066589E0,9.990888238E-1
1.264273859E2,-1.880486161E-1,1.016923428E0,5.973537564E-1
1.265275019E2,3.849028349E-1,2.984946966E-1,-7.645106912E-1
1.266276169E2,-1.876728237E-2,8.351861238E-1,-1.678998023E-1
1.267277329E2,2.580338158E-2,1.646340787E-1,-6.746079773E-2
1.268278479E2,-1.369794458E-1,-1.704860330E-1,-3.293311298E-1
1.269279639E2,-4.240486026E-1,2.574753463E-1,2.061671168E-1
1.270280799E2,2.313558757E-1,-2.620889843E-1,-6.404211521E-1
1.271281949E2,-1.995885819E-1,1.055862159E-1,3.482623994E-1
1.272283109E2,2.797687948E-1,-3.486600816E-1,-5.402850509E-1
1.273284259E2,8.559878916E-2,-2.538784146E-1,-1.591597199E-1
1.274285426E2,1.074039377E-2,-1.886895597E-1,1.206084490E-1
1.275286586E2,1.764754355E-1,-1.956010163E-1,-2.906343341E-1
1.276287736E2,-6.665120274E-2,2.195101827E-1,2.015688568E-1
1.277288896E2,-2.426858805E-2,-3.049328327E-1,2.846203446E-1
1.278290046E2,-7.865551114E-2,-1.640894651E0,2.792675197E-1
1.279291206E2,-8.127513528E-1,-2.822600365E0,-6.107176840E-2
1.280292356E2,-1.315214038E0,-3.024826050E0,3.148233518E-3
1.281293516E2,-1.057358623E0,-3.261849642E0,1.140794829E-1
1.282294676E2,-9.821709991E-1,-3.720347166E0,3.412665427E-2
1.283295826E2,-1.026228905E0,-2.031553984E0,-1.697642207E-1
1.284296983E2,-3.009043038E-1,-2.052083015E0,1.120895892E-1
1.285298133E2,-5.205971003E-1,-1.828826070E0,5.274018049E-1
1.286299293E2,-8.275492191E-1,-1.857794404E0,1.443520904E0
1.287300443E2,2.832564712E-2,-7.681201696E-1,6.663205624E-1
1.288301603E2,2.603642046E-1,-3.130959868E-1,-1.216320872E0
1.289302763E2,-8.948307633E-1,1.764401197E0,-4.590147138E-1
1.290303913E2,3.439738750E-1,-1.213702559E0,8.320170641E-1
1.291305073E2,1.131957531E0,6.453043222E-1,-8.508655429E-1
1.292306223E2,-1.366114914E-1,9.791047126E-2,-1.128634334E0
1.293307383E2,-6.083095074E-1,-9.593810439E-1,1.447293401E0
1.294308530E2,9.620951414E-1,6.707524657E-1,7.432527542E-1
1.295309690E2,2.865984738E-1,-5.506504178E-1,-1.658105254E0
1.296310850E2,-8.571554422E-1,7.716302276E-1,6.168167591E-1
1.297312000E2,5.478941798E-1,-2.459892988E0,8.850530982E-1
1.298313160E2,5.719784498E-1,7.528736591E-1,-1.522671223E0
1.299314310E2,-3.278865218E-1,-2.031662911E-1,-8.990800977E-1
1.300315470E2,-1.028837323E0,-1.008784175E0,1.705350757E0
1.301316620E2,9.583073854E-1,6.546440125E-1,1.343329847E-1
1.302317780E2,3.317469358E-1,1.067015409E0,-1.494251370E0
1.303318930E2,-1.013844013E0,1.409236491E-1,8.109654188E-1
1.304320091E2,1.100479588E-1,-1.975906491E0,1.154601932E0
1.305321251E2,6.367631555E-1,1.000186682E0,-1.067910075E0
1.306322401E2,2.803258784E-2,1.181954592E-1,-1.117222071E0
1.307323561E2,-1.091748714E0,-1.505933255E-1,1.407900691E0
1.308324711E2,3.687632680E-1,9.661747217E-1,8.107920885E-1
1.309325871E2,-1.805822924E-2,1.733980894E0,-5.029778481E-1
1.310327021E2,1.194557026E-1,3.265795857E-2,-3.108805418E-1
1.311328181E2,1.024319828E-1,4.860734940E-2,-3.993225992E-1
1.312329331E2,-2.558390796E-2,4.829060733E-1,-1.810230613E-1
1.313330491E2,-8.972615749E-2,-2.086371928E-1,3.913391829E-1
1.314331658E2,-4.556353986E-1,-6.047940254E-1,-7.080814987E-2
1.315332808E2,7.962067425E-2,1.937800288E0,-5.498268604E-1
1.316333968E2,-5.489453077E-1,-9.696778059E-1,-1.399708986E0
1.317335118E2,-6.981645823E-1,-2.939007282E-1,-1.788001895E0
1.318336278E2,2.378256321E-1,1.454597235E0,6.758248210E-1
1.319337428E2,3.408149779E-1,1.660049200E0,1.957555890E0
1.320338588E2,2.948023379E-1,1.582708210E-2,1.163658220E-2
1.321339748E2,3.197631240E-2,-4.996051192E-1,-8.738499880E-1
1.322340898E2,1.382048875E-1,5.071895197E-3,-1.119063854E0
1.323342058E2,3.753953576E-1,5.758692622E-1,1.790041566E0
1.324343202E2,-9.165350795E-1,-1.965958178E-1,1.710044384E0
1.325344362E2,-1.287317276E-1,2.601822853E0,-1.114483327E-1
1.326345512E2,-1.110904142E-1,-1.112049103E0,-1.412281036E0
1.327346672E2,3.099452257E-1,-6.730435416E-6,-4.285694659E-1
1.328347832E2,1.486250460E-1,1.088239431E0,1.699417949E0
1.329348982E2,3.548760712E-1,-2.939937830E0,-5.835186839E-1
1.330350142E2,1.278746277E-1,6.475834548E-2,-7.798216343E-1
1.331351292E2,-2.523835935E-2,1.021125317E0,-1.447419047E0
1.332352452E2,-3.870703280E-2,1.144334823E-1,4.581675529E-1
1.333353602E2,3.385942876E-1,-6.053289175E-1,1.189789101E-1
1.334354764E2,-2.491689026E-1,-1.508873224E0,4.079116285E-1
1.335355924E2,5.563797429E-2,-1.084925890E0,1.103891373E0
1.336357074E2,-2.617513761E-2,3.532269299E-1,4.833085537E-1
1.337358234E2,5.719494224E-1,-8.239126205E-1,-2.902565897E-1
1.338359384E2,-4.180797935E-1,2.201527804E-1,-1.269144416E0
1.339360544E2,-1.383506894E0,3.437923491E-1,-1.837446809E0
1.340361694E2,6.716924906E-1,-2.226440981E-2,1.104822636E0
1.341362854E2,1.098558664E0,4.024082422E-2,1.552616000E0
1.342364014E2,5.758032203E-2,-4.423540235E-1,-2.879211009E-1
1.343365164E2,-1.392069101E0,1.896523982E-1,-1.131403685E0
1.344366319E2,-8.580945730E-1,1.122946262E0,-6.952010989E-1
1.345367469E2,1.070130706E0,-4.841087759E-1,1.549044013E0
1.346368629E2,7.008799314E-1,-3.181149364E-1,1.006343484E0
1.347369779E2,-3.216515183E-1,4.503065944E-1,-6.574428082E-1
1.348370939E2,-1.238095403E0,1.013862252E0,-1.548665881E0
1.349372099E2,3.571082056E-1,-2.659716368E0,2.466226071E-1
1.350373249E2,5.748990774E-1,-4.746777117E-1,1.554444551E0
1.351374409E2,4.517732263E-1,-9.525351524E-1,-1.197267324E-1
1.352375559E2,-8.272516131E-1,-2.026603222E-1,-1.744327664E0
1.353376719E2,1.940726489E-2,1.404774547E0,3.142234981E-1
1.354377873E2,-4.880082980E-2,3.618103266E0,6.477600932E-1
1.355379033E2,1.902169734E-1,1.742110848E0,8.151484728E-1
1.356380193E2,9.844390303E-2,1.904314160E0,3.504147530E-1
1.357381343E2,6.560419500E-2,-3.809267655E-2,2.380027175E-1
1.358382503E2,-3.391749859E-1,1.394814253E0,1.176393405E-1
1.359383653E2,-1.564248800E-1,2.395025268E-2,-1.712767333E-1
1.360384813E2,-2.865954041E-1,-1.138145402E-1,-1.277348399E-1
1.361385963E2,-5.043112040E-1,-1.745124161E-2,-2.294687629E-1
1.362387123E2,-3.637775481E-1,-2.900377810E-1,1.487076730E-1
1.363388283E2,6.782331467E-1,-2.632755637E-1,5.039595962E-1
1.364389427E2,8.579771519E-1,7.435041666E-1,-1.918994486E-1
1.365390587E2,-1.308670759E0,-1.663024575E-1,7.259735465E-2
1.366391747E2,-7.115370035E-2,1.733030826E-1,-3.240965009E-1
