"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.190316783E1,-5.137749588E-1,-4.033836204E-1,-1.827521524E0
2.199327983E1,-4.162106574E-1,-9.304586560E-2,-1.126911653E0
2.208339083E1,8.950005555E-1,8.699928913E-1,-5.617946327E-2
2.217350283E1,5.237722358E0,7.264224046E-1,1.642817338E0
2.226361371E1,2.974534443E0,4.675138351E-1,-1.270494127E0
2.235372571E1,-3.645074716E0,-1.785964486E0,-4.832467629E0
2.244383671E1,2.722633177E-1,-6.327266210E-1,1.984782389E0
2.253394871E1,1.893544775E-1,8.201734444E-1,7.207511902E-2
2.262405971E1,-1.835929528E0,8.746028361E-1,-3.054655623E-1
2.271417171E1,-3.701872230E-3,-3.287243244E-1,-2.726087712E0
2.280428271E1,5.511474377E-1,-1.012721379E0,1.617401245E0
2.289439471E1,1.718150964E0,8.035892791E-1,-3.437426054E-1
2.298450571E1,4.699020573E-1,6.434743881E-1,-9.822024214E-1
2.307461771E1,7.278701752E-1,1.192856551E0,-2.738859200E-1
2.316472871E1,6.295317024E-2,9.857739007E-1,7.718324661E-3
2.325484058E1,-5.655590701E-1,8.353917003E-2,3.190416276E-1
2.334495158E1,1.303782910E-1,-5.084206635E-1,5.806659365E-1
2.343506358E1,-8.359214580E-1,-2.626569271E-3,3.552633744E-1
2.352517458E1,5.360446644E-1,-6.950994551E-2,1.140847322E-1
2.361528658E1,-3.024010366E-1,-3.819939208E-1,-4.491889536E-2
2.370539758E1,3.204975843E-2,-1.907788593E-1,-3.066735971E-1
2.379550958E1,8.916886926E-2,1.806427109E-1,-1.912647629E-1
2.388562058E1,-9.662114561E-2,1.438602161E-1,-3.070712078E-1
2.397573258E1,-2.798313689E-1,-2.625452453E-1,-2.617032462E-1
2.406584358E1,2.472003973E-1,-4.144939148E-1,-4.586161271E-2
2.415595558E1,6.199703354E-1,-9.862510335E-1,4.605401534E-1
2.424606708E1,8.794411147E-1,-1.371232882E0,8.284674275E-1
2.433617908E1,4.336569947E-1,-3.820447916E-1,9.330942884E-2
2.442629008E1,-5.290256667E-1,2.247728169E-1,-6.000927258E-1
2.451640208E1,-7.006589878E-1,5.230942512E-1,-9.591952358E-1
2.460651308E1,-5.451721680E-1,4.675345927E-1,-4.366924305E-1
2.469662508E1,-1.704656321E-1,2.880145472E-1,-1.668736875E-2
2.478673608E1,-1.364190495E-1,3.899420410E-1,-2.914247896E-1
2.487684808E1,-1.196948433E-1,3.140586305E-1,-3.274111860E-1
2.496695908E1,4.178127944E-2,6.127882004E-2,-1.482380265E-1
2.505707108E1,7.905844867E-2,-5.478899539E-2,-3.100851551E-3
2.514718208E1,1.259110183E-1,2.559560180E-2,1.558974405E-1
2.523729325E1,2.110037935E-1,-1.832827288E-1,6.935514048E-2
2.532740425E1,2.022505116E-1,-1.637430882E-1,1.980615664E-1
2.541751625E1,2.949785811E-1,-3.273534447E-1,2.635209994E-1
2.550762725E1,3.517532909E-1,-3.042171818E-1,2.786706966E-1
2.559773825E1,3.813518965E-1,-4.052295864E-1,2.466378951E-1
2.568785025E1,3.947636551E-1,-4.202352959E-1,1.565879966E-1
2.577796125E1,3.475894886E-1,-3.444764310E-1,6.338659510E-2
2.586807325E1,-5.296758771E-2,1.422417068E-1,-2.942057253E-1
2.595818425E1,-5.854717630E-1,5.432291383E-1,-6.366812392E-1
2.604829625E1,-7.334308773E-1,6.141652197E-1,-5.497154546E-1
2.613840725E1,-4.907626569E-1,4.597987264E-1,-2.134438366E-1
2.622851975E1,-2.812727076E-1,2.449983358E-2,-1.257487580E-2
2.631863075E1,3.936468369E-1,-2.678667963E-1,1.704515257E-1
2.640874275E1,6.204655945E-1,-3.384567225E-1,2.590784311E-1
2.649885375E1,5.701707691E-1,-5.662484568E-1,2.997605802E-1
2.658896575E1,4.789571285E-1,-4.758879250E-1,2.207246433E-1
2.667907675E1,2.604267991E-1,-1.301221830E-1,2.714511395E-2
2.676918775E1,-8.109152555E-2,-2.771697164E-2,-4.597969723E-1
2.685929975E1,4.360561073E-2,6.017369628E-3,-5.538817419E-1
2.694941075E1,3.160893685E-1,1.855496943E-2,-2.980442762E-1
2.703952275E1,3.542243242E-2,-3.480286145E-1,-5.273331901E-1
2.712963375E1,2.797120857E-1,2.632767320E-2,-5.455881974E-1
2.721974646E1,-3.425193679E-1,1.128214413E-1,-1.758370306E-1
2.730985746E1,-6.094985569E-1,4.036449909E-1,6.563609205E-1
2.739996946E1,-1.503602149E0,-2.891869140E-1,1.300007655E0
