"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.064252825E1,-1.185967362E-1,-2.487200886E-2,-1.448179901E-2
2.073263425E1,1.825978737E-1,1.222617710E-1,-8.073192179E-2
2.082274025E1,-9.063988253E-2,1.211741889E-1,1.535858899E-1
2.091284725E1,1.984204392E-1,1.107997665E-1,9.819229245E-3
2.100295325E1,1.291167542E-2,2.319678158E-2,-1.234066558E-1
2.109305925E1,-1.902859390E-2,-3.275668681E-2,3.206788480E-2
2.118316625E1,5.138635442E-2,-5.463258237E-2,2.512256205E-2
2.127327225E1,-7.806939214E-2,-1.005376107E-1,-3.078208208E-2
2.136337925E1,3.058210731E-2,-1.201257831E-1,-7.637048364E-2
2.145348525E1,5.511205405E-2,-3.574110568E-2,1.416897297E-2
2.154359125E1,-5.399260461E-2,8.049247831E-2,8.085705221E-2
2.163369825E1,7.232523367E-2,3.744966209E-2,3.271809518E-2
2.172380425E1,-1.096309081E-2,3.683745861E-5,-6.487778127E-2
2.181391125E1,4.504753411E-2,5.135814160E-2,5.621396184E-2
2.190401725E1,8.292813599E-4,1.126495332E-2,3.884948552E-2
2.199412325E1,4.424310341E-2,-8.428761363E-3,-3.689008355E-3
2.208423025E1,-1.273709218E-1,-1.684845954E-2,1.335153222E-2
2.217433625E1,-3.529598638E-2,-3.216290206E-2,-5.878966033E-2
2.226444225E1,5.832524523E-2,3.228569359E-2,-4.664323926E-3
2.235454925E1,4.060613528E-2,1.119332492E-2,-3.274265349E-2
2.244465525E1,-7.531126052E-2,-5.622214794E-2,-9.045642614E-3
2.253476225E1,6.806100547E-2,1.301005483E-3,-1.931276858E-2
2.262486800E1,7.675318390E-2,-8.762637377E-3,3.449214041E-2
2.271497400E1,-1.321621303E-1,-2.190045387E-2,-1.240077496E-2
2.280508100E1,2.614977166E-2,-1.014035833E-1,-8.856543660E-2
2.289518700E1,9.697139382E-2,1.505658031E-4,-2.458578765E-2
2.298529300E1,7.737591237E-2,1.401685765E-1,-1.123367071E-2
2.307540000E1,7.161640495E-2,4.578691453E-2,-9.644572914E-2
2.316550600E1,4.756183684E-2,7.669295758E-2,2.817948639E-2
2.325561300E1,-6.230851471E-2,-6.950088233E-2,-7.998757124E-2
2.334571900E1,1.038651149E-1,-2.392095923E-3,-2.653407991E-2
2.343582500E1,1.061360273E-1,-5.319826037E-2,-3.104813039E-2
2.352593200E1,5.292702265E-2,-8.272465289E-2,-1.153831065E-2
2.361603787E1,7.661942884E-2,1.836318076E-3,-6.347971201E-2
2.370614388E1,-9.723773450E-3,-1.421458125E-3,1.727209032E-2
2.379625087E1,5.230166294E-2,-1.053142011E-2,-4.934348345E-2
2.388635688E1,1.148561262E-2,-1.641868919E-2,1.611200273E-2
2.397646387E1,-2.477874577E-2,-7.262388021E-2,-7.980864644E-3
2.406656988E1,7.953901671E-2,-3.479999632E-2,-3.575280011E-2
2.415667587E1,1.105256782E-1,-5.639551789E-2,3.802035034E-2
2.424678288E1,-2.277812093E-2,-2.381161630E-2,-2.733164012E-2
2.433688888E1,-3.942887150E-2,7.308434844E-3,3.692750573E-2
2.442699488E1,-1.318434571E-1,-4.608307600E-2,3.140247166E-2
2.451710188E1,-8.436048456E-2,-1.604856044E-2,5.913756967E-2
2.460720754E1,-5.717626736E-2,3.239796013E-2,-2.323975861E-2
2.469731354E1,5.992475107E-2,5.636540473E-2,4.664323926E-2
2.478742054E1,-6.510728449E-3,3.505347311E-2,-8.737728238E-2
2.487752654E1,-8.217216410E-2,-1.104158968E-2,2.337015152E-2
2.496763354E1,1.288178153E-2,1.112608194E-2,2.751465797E-2
2.505773954E1,-2.998189062E-2,5.041761696E-3,-1.204877257E-2
2.514784554E1,-5.403002679E-2,-1.075966617E-1,3.963710546E-2
2.523795254E1,2.541675009E-2,-1.453851700E-2,2.975414157E-2
2.532805854E1,-6.010162935E-2,-1.025952458E-2,-7.981449366E-4
2.541816454E1,5.107170112E-2,-3.239065111E-2,5.049655437E-3
2.550827154E1,-3.712251037E-4,-1.188885123E-2,-1.687564909E-2
2.559837817E1,1.091550178E-1,-9.844372272E-3,-3.751982868E-2
2.568848517E1,6.342650235E-2,4.704786658E-2,5.517841995E-2
2.577859117E1,-3.509440362E-2,3.184861422E-2,-7.848132849E-3
2.586869717E1,1.080859275E-1,-2.598327219E-2,-6.360542715E-2
2.595880417E1,-5.630006209E-2,4.131554872E-2,2.395721197E-2
