"Time (s)","X (µT)","Y (µT)","Z (µT)"
3.702293693E2,2.714710999E1,3.170582581E1,1.829583740E1
3.703294843E2,2.358653259E1,3.155741119E1,2.086123657E1
3.704296003E2,2.048719788E1,3.149954224E1,2.261904907E1
3.705297153E2,1.889653015E1,3.176912689E1,2.360549927E1
3.706298303E2,1.831010437E1,3.068679047E1,2.527139282E1
3.707299458E2,1.846392822E1,2.889733887E1,2.667092896E1
3.708300608E2,1.898725891E1,2.914028931E1,2.584848022E1
3.709301758E2,1.835418701E1,2.970056915E1,2.595974731E1
3.710302918E2,1.788627625E1,2.938787842E1,2.655624390E1
3.711304068E2,1.791772461E1,2.962974548E1,2.625991821E1
3.712305228E2,1.853398132E1,2.895635986E1,2.633221436E1
3.713306378E2,1.860151672E1,2.917337036E1,2.590194702E1
3.714307528E2,1.901699829E1,2.923171997E1,2.580004883E1
3.715308688E2,1.893319702E1,2.990601349E1,2.554000854E1
3.716309838E2,1.907180786E1,3.078620911E1,2.478622437E1
3.717311007E2,2.152256775E1,3.094380951E1,2.323648071E1
3.718312157E2,2.630776978E1,2.926052094E1,2.205010986E1
3.719313307E2,3.282482910E1,2.540797424E1,1.942443848E1
3.720314467E2,4.086972046E1,1.996510315E1,1.035510254E1
3.721315617E2,4.465945435E1,1.510734558E1,-6.240905762E0
3.722316767E2,3.989973450E1,1.339398956E1,-2.424630737E1
3.723317927E2,2.900634766E1,1.399573517E1,-3.784423828E1
3.724319077E2,2.728742981E1,1.632740021E1,-3.880221558E1
3.725320237E2,2.461309814E1,2.025599670E1,-3.905203247E1
3.726321387E2,2.659397888E1,2.353001404E1,-3.616766357E1
3.727322533E2,3.106370544E1,2.216946411E1,-3.232937622E1
3.728323693E2,3.267913818E1,1.746519470E1,-3.289901733E1
3.729324843E2,3.385591125E1,1.452451324E1,-3.351522827E1
3.730325993E2,3.527032471E1,1.595674133E1,-3.165216064E1
3.731327153E2,3.513026428E1,1.901703644E1,-2.978915405E1
3.732328303E2,3.735032654E1,1.753066254E1,-2.698538208E1
3.733329463E2,3.652450562E1,1.364759064E1,-3.026821899E1
3.734330613E2,3.576396179E1,1.377830505E1,-3.154171753E1
3.735331763E2,3.488795471E1,1.834537506E1,-3.041329956E1
3.736332923E2,3.651596069E1,1.833245850E1,-2.764242554E1
